日期,开盘,收盘,最高,最低,成交量,成交额
2020-06-24,144.5520289400,144.7236957400,147.0326142000,143.3417780000,18798602,3172425486.9400
2020-06-29,143.0070277400,143.7709450000,144.6292790000,142.3117772000,19993555,3331811630.3600
2020-06-30,144.6636123600,146.8781140800,147.3501977800,144.6292790000,18989762,3238678111.0200
2020-07-01,146.8781140800,156.1996213200,158.8776234000,146.8781140800,27181836,4886748745.6800
2020-07-02,154.5001200000,162.6457096600,165.0919615600,154.3971199200,34887021,6549218075.8500
2020-07-03,163.0748766600,161.9847924800,163.5126270000,156.6459550000,30815941,5745184556.1700
2020-07-06,161.9762091400,165.5039618800,168.2334640000,159.2724570400,32843107,6291466679.8100
2020-07-07,165.4696285200,173.2890512600,177.1429709200,163.3581268800,38411125,7693352358.7300
2020-07-08,172.9543010000,174.5508022400,176.6451372000,170.8084660000,29232255,5907018139.9900
2020-07-09,174.5765522600,174.8598024800,176.2674702400,172.9543010000,29524349,5988999450.1200
2020-07-10,174.2418020000,177.6751380000,181.7951412000,172.3534672000,33547581,6923294758.0100
2020-07-13,177.6751380000,187.2884788000,193.1251500000,177.6751380000,48880722,10648696886.7300
2020-07-14,187.3743122000,189.6059806000,193.4084002200,181.9925580200,43873308,9589876574.7900
2020-07-15,187.9751460000,192.2238993000,193.9834840000,186.7734784000,37169954,8289624150.2000
2020-07-16,189.6918140000,173.0058010400,189.7347307000,173.0058010400,70573669,14817949981.6400
2020-07-17,167.3751300000,176.2932202600,179.9926398000,167.3751300000,52976677,10785868982.3200
2020-07-20,176.3876370000,173.1088011200,178.9626390000,163.9503773400,44290656,8808311369.0800
2020-07-21,172.5251340000,176.4563037200,179.3059726000,170.6367992000,31785876,6514435742.8600
2020-07-22,175.3147195000,179.3059726000,182.7135585800,174.0272185000,28066323,5873887494.7100
2020-07-23,177.9326382000,180.3102233800,181.8809746000,176.4734704000,26541311,5547862012.5300
2020-07-24,178.5334720000,172.8598842600,179.3488893000,169.9501320000,40538626,8233915251.9100
2020-07-27,174.5765522600,175.1859694000,177.5034712000,172.8770509400,24634688,5038945709.5100
2020-07-28,176.7223872600,183.6834760000,186.2069779600,175.6752197800,38449712,8143034019.7800
2020-07-29,183.9838929000,184.5246433200,184.9538103200,179.4003893400,30136414,6417584055.9100
2020-07-30,183.6834760000,185.6748108800,187.1597287000,182.8251420000,25322564,5483434280.2500
2020-07-31,185.8378943400,186.6876450000,189.7003973400,183.9238095200,26231782,5707639443.3400
2020-08-03,187.2713121200,186.8764784800,188.7733966200,184.7134768000,20145355,4369803363.6600
2020-08-04,186.6876450000,185.2284772000,188.6618132000,183.6834760000,20676941,4483369686.7100
2020-08-05,185.0568104000,186.6704783200,186.9108118400,182.8251420000,18671238,4024536334.4900
2020-08-06,186.6704783200,181.1256406800,187.5803123600,179.9583064400,32304359,6855967077.0400
2020-08-07,180.2501400000,177.8983048400,182.8251420000,174.3963021200,28723584,5960012764.4300
