日期,开盘,收盘,最高,最低,成交量,成交额
2020-02-13,10.3676462000,10.3551550600,10.5112943100,10.3364183500,17727383,295460753.0000
2020-02-14,10.3239272100,10.4425930400,10.4488386100,10.3176816400,17766744,295904620.0000
2020-02-17,10.4488386100,10.5487677300,10.5550133000,10.3801373400,30304131,508498831.0000
2020-02-18,10.5862411500,10.4488386100,10.5862411500,10.4176107600,30601921,512516692.0000
2020-02-19,10.4051196200,10.3676462000,10.4363474700,10.3614006300,24187506,402455190.0000
2020-02-20,10.4051196200,10.4675753200,10.4925576000,10.3426639200,26959157,449940889.0000
2020-02-21,10.4675753200,10.4550841800,10.4925576000,10.4113651900,29967695,501310846.0000
2020-02-24,10.4738208900,10.3239272100,10.4800664600,10.3114360700,33739252,559664001.0000
2020-02-25,10.1802791000,10.1428056800,10.2364892300,10.0928411200,33163073,539702936.0000
2020-02-26,10.0616132700,10.2739626500,10.3801373400,10.0366309900,37666984,619394130.0000
2020-02-27,10.2489803700,10.2489803700,10.3738917700,10.2115069500,28009443,460602744.0000
2020-02-28,10.1053322600,9.9929120000,10.1677879600,9.9741752900,38690345,622981227.0000
2020-03-02,10.0741044100,10.3738917700,10.3926284800,10.0741044100,45517819,748986045.0000
2020-03-03,10.4925576000,10.4738208900,10.4988031700,10.3551550600,44749730,747712509.0000
2020-03-04,10.4113651900,10.4425930400,10.5175398800,10.3489094900,26293876,438830142.0000
2020-03-05,10.4675753200,10.6486968500,10.6924158400,10.4238563300,51946465,880177583.0000
2020-03-06,10.5550133000,10.4738208900,10.5987322900,10.4613297500,27765778,467448984.0000
2020-03-09,10.2427348000,10.1677879600,10.2552259400,10.1178234000,37708888,614699293.0000
2020-03-10,10.1115778300,10.3364183500,10.3988740500,10.1115778300,27085718,445116208.0000
2020-03-11,10.3176816400,10.2552259400,10.3988740500,10.2552259400,18357018,303224983.0000
2020-03-12,10.2052613800,10.1552968200,10.2177525200,10.0990866900,17786408,289215796.0000
2020-03-13,9.9117195900,10.0116487100,10.1428056800,9.8180360400,28696974,456651998.0000
2020-03-16,10.0741044100,9.9491930100,10.2177525200,9.9242107300,33365118,538017146.0000
2020-03-17,9.9804208600,9.8055449000,10.1615423900,9.7430892000,33532657,529392726.0000
2020-03-18,9.8617550300,9.6931246400,9.8929828800,9.6931246400,31533791,495344146.0000
2020-03-19,9.6806335000,9.2309524600,9.6806335000,8.9686385200,54685346,810917193.0000
2020-03-20,9.3058993000,9.2996537300,9.4058284200,9.1872334700,29688464,441684509.0000
2020-03-23,9.0435853600,9.2309524600,9.3746005700,9.0061119400,24546212,361705907.0000
2020-03-24,9.3870917100,9.7305980600,9.7992993300,9.3496182900,42546804,650667724.0000
2020-03-25,9.8617550300,9.7930537600,9.9054740200,9.7430892000,23100969,362994821.0000
2020-03-26,9.7493347700,9.9554385800,10.0178942800,9.7243524900,27091553,429933815.0000
2020-03-27,10.0428765600,10.1615423900,10.1865246700,9.9491930100,25554077,413260220.0000
2020-03-30,10.0491221300,10.3551550600,10.5237854500,9.9741752900,63218087,1048076301.0000
2020-03-31,10.4051196200,10.1428056800,10.4113651900,10.1303145400,24315750,398616847.0000
2020-04-01,10.1240689700,9.9929120000,10.2302436600,9.9679297200,21911409,353596120.0000
2020-04-02,9.9304563000,10.1490512500,10.1677879600,9.9117195900,16966028,273497180.0000
2020-04-03,10.0428765600,10.0678588400,10.1802791000,10.0428765600,12347987,199683229.0000
2020-04-07,10.2177525200,10.0803499800,10.2177525200,10.0741044100,24022681,388921359.0000
2020-04-08,10.0553677000,10.0803499800,10.0990866900,10.0054031400,13099060,210625828.0000
2020-04-09,10.1053322600,9.9929120000,10.1053322600,9.9929120000,12323749,197921024.0000
2020-04-10,10.0428765600,9.9242107300,10.0428765600,9.9117195900,13698784,218081633.0000
2020-04-13,9.8929828800,9.8992284500,9.9679297200,9.8742461700,10374409,164559223.0000
2020-04-14,9.8804917400,10.0990866900,10.1178234000,9.8804917400,20372803,327660475.0000
2020-04-15,10.1428056800,9.9491930100,10.1428056800,9.9179651600,16659913,266735394.0000
2020-04-16,9.9242107300,9.9929120000,10.0428765600,9.9054740200,10667520,170354789.0000
2020-04-17,10.0241398500,10.0116487100,10.0678588400,9.9804208600,16063007,257678702.0000
2020-04-20,9.9991575700,9.9429474400,10.0116487100,9.8992284500,16388533,260890831.0000
2020-04-21,9.8680006000,9.5994410900,9.8992284500,9.5057575400,43775350,675948966.0000
2020-04-22,9.5432309600,9.6056866600,9.6494056500,9.4932664000,14802904,227259947.0000
2020-04-23,9.6056866600,9.5557221000,9.6431600800,9.5307398200,12966186,198754493.0000
2020-04-24,9.5494765300,9.4682841200,9.6056866600,9.4495474100,16814231,256182199.0000
2020-04-27,9.5244942500,9.5682132400,9.6181778000,9.4995119700,13799747,211695497.0000
2020-04-28,9.6119322300,9.5994410900,9.6431600800,9.4120739900,18769483,287007812.0000
2020-04-29,9.5931955200,9.7743170500,9.8367727500,9.5682132400,20639299,322188527.0000
2020-04-30,9.8242816100,9.9491930100,9.9741752900,9.7930537600,22938363,364632557.0000
2020-05-06,9.7868081900,9.8492638900,9.8555094600,9.7305980600,23925718,374530843.0000
2020-05-07,9.8242816100,9.8492638900,9.8680006000,9.6993702100,23814721,372821157.0000
2020-05-08,9.8555094600,9.9054740200,9.9429474400,9.7743170500,21485221,339296057.0000
2020-05-11,9.8992284500,9.9242107300,9.9554385800,9.8430183200,19052804,302145885.0000
2020-05-12,9.9304563000,9.9741752900,10.0241398500,9.9054740200,22012152,351427387.0000
2020-05-13,9.9554385800,9.9304563000,9.9929120000,9.8804917400,15405966,244769701.0000
2020-05-14,9.9491930100,9.9117195900,9.9616841500,9.8992284500,12098259,192238567.0000
2020-05-15,9.9054740200,10.0116487100,10.0928411200,9.8992284500,21738123,348220702.0000
2020-05-18,10.0678588400,10.0178942800,10.1178234000,9.9554385800,17638090,284175704.0000
2020-05-19,10.1240689700,10.2989449300,10.3364183500,10.1240689700,32434528,532688664.0000
2020-05-20,10.2989449300,10.2239980900,10.3364183500,10.1677879600,16451895,269816156.0000
2020-05-21,10.2552259400,10.1240689700,10.2677170800,10.1178234000,14205797,231731363.0000
2020-05-22,10.1552968200,9.9367018700,10.1552968200,9.9367018700,18901137,302890887.0000
2020-05-25,10.0553677000,10.0553677000,10.0990866900,9.9491930100,10508427,168887149.0000
2020-05-26,10.1115778300,10.0553677000,10.1677879600,10.0241398500,13826810,222927595.0000
2020-05-27,10.0553677000,10.2739626500,10.2739626500,9.9991575700,20482184,334065802.0000
2020-05-28,10.2489803700,10.2677170800,10.3614006300,10.2115069500,16730482,275878676.0000
2020-05-29,10.2677170800,10.2302436600,10.2802082200,10.1740335300,17641355,288645041.0000
2020-06-01,10.2115069500,10.3426639200,10.3676462000,10.2052613800,22446831,369978639.0000
2020-06-02,10.3051905000,10.3301727800,10.3489094900,10.2926993600,15594975,257615566.0000
2020-06-03,10.3926284800,10.4113651900,10.4800664600,10.3676462000,23207565,387834650.0000
2020-06-04,10.4613297500,10.2364892300,10.4738208900,10.1677879600,25025458,412201471.0000
2020-06-05,10.2489803700,10.2302436600,10.2739626500,10.1490512500,14362445,234549035.0000
2020-06-08,10.2989449300,10.3988740500,10.4238563300,10.2677170800,27695403,458638740.0000
2020-06-09,10.4301019000,10.5924867200,10.5924867200,10.4051196200,22922431,385481679.0000
2020-06-10,10.6049778600,10.4488386100,10.6174690000,10.4301019000,22626761,380252361.0000
2020-06-11,10.4425930400,10.2427348000,10.4800664600,10.1927702400,39275181,647152233.0000
2020-06-12,10.1178234000,10.1677879600,10.2239980900,10.0553677000,45319971,733955436.0000
2020-06-15,10.1136330000,9.8902395000,10.1204025000,9.8563920000,35560103,523880003.0000
2020-06-16,9.9782430000,9.9173175000,9.9850125000,9.8902395000,21953589,321642906.0000
2020-06-17,9.8970090000,9.9917820000,10.0053210000,9.8563920000,18642313,274130872.0000
2020-06-18,9.9985515000,10.1271720000,10.2219450000,9.9308565000,32350997,483466676.0000
2020-06-19,10.1542500000,10.1271720000,10.2490230000,10.0797855000,23836202,357479856.0000
2020-06-22,10.1204025000,10.0053210000,10.1610195000,9.9850125000,21835813,324635559.0000
2020-06-23,10.0188600000,9.9173175000,10.0188600000,9.8970090000,16390672,240294551.0000
2020-06-24,9.9511650000,9.9376260000,10.0256295000,9.8834700000,16662190,245172960.0000
2020-06-29,9.9240870000,9.7413105000,9.9240870000,9.7413105000,24497955,353931099.0000
2020-06-30,9.7819275000,9.7210020000,9.8157750000,9.6871545000,27599958,396334407.0000
2020-07-01,9.7413105000,9.9782430000,9.9850125000,9.7277715000,30919881,451583169.0000
2020-07-02,9.9782430000,10.2287145000,10.2490230000,9.9511650000,43545377,651023401.0000
2020-07-03,10.2422535000,10.7499660000,10.8447390000,10.2422535000,79762419,1252632999.0000
2020-07-06,10.7499660000,11.4404550000,11.4404550000,10.7499660000,101830365,1685679212.0000
2020-07-07,11.6773875000,11.4675330000,11.9820150000,11.3727600000,106417387,1831377065.0000
2020-07-08,11.3389125000,11.4066075000,11.5013805000,11.1222885000,73468356,1229825004.0000
2020-07-09,11.4133770000,11.5352280000,11.7450825000,11.3456820000,65887941,1120619378.0000
2020-07-10,11.5149195000,11.1425970000,11.5149195000,11.1222885000,49748009,826384759.0000
2020-07-13,11.1019800000,11.2441395000,11.3659905000,10.9801290000,51698533,855096067.0000
2020-07-14,11.2373700000,11.1561360000,11.4607635000,10.9801290000,56335431,930256929.0000
2020-07-15,11.2441395000,10.9395120000,11.2982955000,10.8921255000,42453378,692592679.0000
2020-07-16,10.9395120000,10.6348845000,11.0681325000,10.6213455000,46946283,753196653.0000
2020-07-17,10.6822710000,10.5468810000,10.7905830000,10.4588775000,40673947,637229253.0000
2020-07-20,10.5807285000,11.0072070000,11.0681325000,10.5807285000,43135356,693419126.0000
2020-07-21,11.0749020000,10.9530510000,11.1087495000,10.8785865000,24990378,404606250.8900
2020-07-22,10.9733595000,10.8176610000,11.0952105000,10.7838135000,45259758,732122822.2000
2020-07-23,10.7499660000,10.6687320000,10.8041220000,10.4927250000,44112797,692493883.3400
2020-07-24,10.6551930000,10.4791860000,10.8176610000,10.4385690000,46971979,735562135.7000
2020-07-27,10.5604200000,10.5198030000,10.5807285000,10.3776435000,25746383,398393549.0700
2020-07-28,10.5468810000,10.5536505000,10.7499660000,10.5062640000,31950389,500748943.1600
2020-07-29,10.5536505000,10.6010370000,10.6281150000,10.3911825000,35708657,555848353.6300
2020-07-30,10.6213455000,10.4588775000,10.6822710000,10.4588775000,35535626,553367085.0900
2020-07-31,10.4859555000,10.3776435000,10.5874980000,10.3641045000,59282265,914902506.7200
2020-08-03,10.4250300000,10.5536505000,10.5807285000,10.4250300000,46016410,715302793.1400
2020-08-04,10.5942675000,10.5874980000,10.7093490000,10.5198030000,52183877,817292865.8400
2020-08-05,10.5942675000,10.5062640000,10.6145760000,10.4453385000,33535291,520390647.4500
2020-08-06,10.5198030000,10.4656470000,10.5401115000,10.3573350000,40908995,630445432.5100
2020-08-07,10.4521080000,10.3979520000,10.5265725000,10.3776435000,27523827,424198766.0600
2020-08-10,10.3979520000,10.4656470000,10.4859555000,10.2896400000,33046907,507677138.4200
2020-08-11,10.4791860000,10.4047215000,10.5807285000,10.3911825000,33260192,515676876.4200
2020-08-12,10.3573350000,10.5265725000,10.5333420000,10.3505655000,31111867,479599684.7400
2020-08-13,10.5468810000,10.5130335000,10.6551930000,10.4791860000,34953563,545481593.9400
2020-08-14,10.4994945000,10.5807285000,10.5942675000,10.4453385000,26956415,419103737.3000
2020-08-17,10.6145760000,10.8379695000,10.9192035000,10.5401115000,52627999,838424425.2700
2020-08-18,10.8312000000,10.8718170000,10.9530510000,10.7364270000,33262496,533604506.6200
2020-08-19,10.8650475000,10.8312000000,10.9598205000,10.7770440000,38669187,620737178.0700
2020-08-20,10.7973525000,10.7364270000,10.8447390000,10.6484235000,29056411,460670051.4400
2020-08-21,10.7499660000,10.7093490000,10.7770440000,10.6619625000,23826455,377087301.0400
2020-08-24,10.7567355000,10.7838135000,10.9259730000,10.7161185000,31967918,512049904.6300
2020-08-25,10.7838135000,10.6958100000,10.8447390000,10.6619625000,19167136,303953421.3000
2020-08-26,10.6822710000,10.5333420000,10.7431965000,10.5265725000,24777738,388765882.6600
2020-08-27,10.5874980000,10.5198030000,10.6078065000,10.4656470000,25825507,401668987.1100
2020-08-28,10.5265725000,10.7296575000,10.7567355000,10.5062640000,35783737,562593873.0300
2020-08-31,10.7973525000,10.9395120000,11.0681325000,10.7838135000,62548032,1014381279.7500
2020-09-01,10.9056645000,10.9327425000,10.9530510000,10.7973525000,28662829,460314900.1300
2020-09-02,10.9124340000,10.8041220000,10.9395120000,10.7228880000,25528161,408024742.5000
2020-09-03,10.8176610000,10.8988950000,10.9327425000,10.7635050000,31688426,508752372.7500
2020-09-04,10.7973525000,10.9462815000,11.1358275000,10.7567355000,57653846,935349855.8400
2020-09-07,10.9936680000,10.8785865000,11.1493665000,10.8650475000,46097706,746200902.7100
2020-09-08,10.9259730000,11.1629055000,11.1832140000,10.8921255000,63676902,1040767170.3000
2020-09-09,11.0884410000,11.0072070000,11.2170615000,10.9733595000,43698046,714534727.9700
2020-09-10,11.0884410000,11.0207460000,11.1764445000,10.9733595000,38204801,624343569.2900
2020-09-11,11.0342850000,10.8244305000,11.0545935000,10.7499660000,39720158,635710239.4200
2020-09-14,10.8312000000,10.8718170000,10.8785865000,10.7499660000,23097598,368917278.6800
2020-09-15,10.8582780000,10.8718170000,10.9259730000,10.8244305000,17023107,273391503.4700
2020-09-16,10.8785865000,11.0004375000,11.0004375000,10.8041220000,33732601,545343229.8400
2020-09-17,10.9936680000,10.9327425000,11.0884410000,10.9056645000,23113170,375605896.7100
2020-09-18,10.9936680000,11.2779870000,11.2915260000,10.9327425000,59827898,987271625.3100
2020-09-21,11.3186040000,11.2847565000,11.3524515000,11.1425970000,32583293,541914836.4300
2020-09-22,11.1832140000,11.1358275000,11.2509090000,11.1087495000,25096793,414469477.4600
2020-09-23,11.1696750000,11.0275155000,11.1967530000,11.0139765000,19316229,315889740.9600
2020-09-24,10.9733595000,10.9056645000,11.0072070000,10.8650475000,21830536,352189851.1600
2020-09-25,10.9598205000,11.0545935000,11.1222885000,10.9598205000,22850039,372866661.5800
2020-09-28,11.1493665000,11.2238310000,11.2915260000,11.1425970000,30193929,500545623.6300
2020-09-29,11.2712175000,11.1764445000,11.2982955000,11.1561360000,21982589,364426334.7500
2020-09-30,11.2035225000,11.1493665000,11.2576785000,11.0884410000,25369177,419744953.8800
2020-10-09,11.2712175000,11.2238310000,11.3795295000,11.1696750000,33476576,556795330.7800
2020-10-12,11.2373700000,11.3321430000,11.4066075000,11.2170615000,37970965,634931866.1300
2020-10-13,11.3050650000,11.3659905000,11.4472245000,11.2306005000,27803685,464976957.7600
2020-10-14,11.3253735000,11.2779870000,11.3321430000,11.1764445000,22315512,370865795.8300
2020-10-15,11.2779870000,11.3389125000,11.4878415000,11.1832140000,37732631,632770326.6900
2020-10-16,11.3727600000,11.5216890000,11.5758450000,11.3186040000,49114368,833236930.1000
2020-10-19,11.5284585000,11.3998380000,11.6570790000,11.3862990000,38745967,658308091.7700
2020-10-20,11.3862990000,11.3795295000,11.4539940000,11.2779870000,25677366,430612561.3800
2020-10-21,11.3727600000,11.3389125000,11.3930685000,11.2847565000,24229690,405474981.4100
2020-10-22,11.3118345000,11.3998380000,11.4404550000,11.2712175000,26711834,447827167.4000
2020-10-23,11.3727600000,11.2915260000,11.4133770000,11.2712175000,24504795,409772176.3300
2020-10-26,11.3186040000,11.2373700000,11.3659905000,11.2035225000,22573852,375480419.1600
2020-10-27,11.2238310000,11.3253735000,11.4269160000,11.1899835000,27050299,452883955.6500
2020-10-28,11.3659905000,11.2373700000,11.3795295000,11.2035225000,21998791,366131927.2900
2020-10-29,11.1561360000,11.1764445000,11.2238310000,10.9665900000,28261506,463029495.2400
2020-10-30,11.1832140000,11.2712175000,11.4336855000,11.0952105000,45204642,755694271.4600
2020-11-02,11.2712175000,11.3050650000,11.4336855000,11.1561360000,39005457,650157968.2600
2020-11-03,11.2982955000,11.3930685000,11.4133770000,11.2847565000,31921488,535849508.9400
2020-11-04,11.3727600000,11.5893840000,11.6435400000,11.3186040000,47236762,803536096.3800
2020-11-05,11.6300010000,11.6638485000,11.7450825000,11.5081500000,40779383,701630085.5200
2020-11-06,11.7044655000,12.0700185000,12.1038660000,11.6976960000,73519866,1301363564.4400
2020-11-09,12.1106355000,12.1309440000,12.2392560000,12.0023235000,61252967,1095217911.9100
2020-11-10,12.1512525000,12.0835575000,12.3001815000,11.9617065000,46968691,837101537.4800
2020-11-11,12.0767880000,12.1851000000,12.3611070000,11.9955540000,48846171,881174396.8700
2020-11-12,12.0835575000,11.9955540000,12.1038660000,11.9143200000,31104240,551420010.4000
2020-11-13,11.9820150000,11.8330860000,12.0090930000,11.7383130000,30902998,540799630.3200
2020-11-16,11.9346285000,12.0497100000,12.1647915000,11.9075505000,41736761,742566494.5000
2020-11-17,12.1038660000,12.0835575000,12.2257170000,11.9752455000,31611551,565579973.6900
2020-11-18,12.0564795000,12.0429405000,12.1444830000,11.8804725000,25906494,460621796.8200
2020-11-19,12.0158625000,11.9278590000,12.1174050000,11.8398555000,28375191,499320862.5100
2020-11-20,11.9278590000,12.0023235000,12.0226320000,11.7924690000,23949523,421872785.6100
2020-11-23,12.0497100000,12.4423410000,12.5709615000,12.0497100000,80549265,1469240961.6000
2020-11-24,12.4761885000,12.4558800000,12.4897275000,12.2663340000,39490626,722947296.7400
2020-11-25,12.5912700000,12.4694190000,12.8755890000,12.4491105000,66299644,1237169384.6600
2020-11-26,12.4897275000,12.8349720000,12.8620500000,12.4694190000,62018375,1169508286.9000
2020-11-27,12.8214330000,13.0651350000,13.0786740000,12.6521955000,60128004,1144292831.3500
2020-11-30,13.0922130000,13.2817590000,13.6540815000,12.9432840000,94335541,1867697378.6600
2020-12-01,13.3359150000,13.3629930000,13.6066950000,13.1666775000,58797090,1163530537.4600
2020-12-02,13.3359150000,13.5322305000,13.5660780000,13.2276030000,41213404,817357350.9300
2020-12-03,13.4577660000,12.9094365000,13.4645355000,12.8620500000,61364893,1183398499.1700
2020-12-04,12.8755890000,12.7875855000,12.8958975000,12.6386565000,42287832,796893366.0400
2020-12-07,12.8485110000,12.5100360000,12.8620500000,12.4017240000,50308691,934938813.5000
2020-12-08,12.5574225000,12.4558800000,12.6318870000,12.4017240000,28294296,521745200.3200
2020-12-09,12.5777310000,12.5912700000,12.8349720000,12.5303445000,47104276,882463587.1200
2020-12-10,12.6521955000,12.5506530000,12.7605075000,12.5235750000,30665190,572738257.3100
2020-12-11,12.8282025000,12.6115785000,12.9162060000,12.4897275000,38402336,717913261.4800
2020-12-14,12.1851000000,11.8127775000,12.2189475000,11.8127775000,83711322,1476887178.1600
2020-12-15,11.8466250000,11.9549370000,11.9549370000,11.6773875000,47927085,838411858.5100
2020-12-16,11.9549370000,12.0090930000,12.1580220000,11.8872420000,31266463,554228310.4500
2020-12-17,11.9887845000,12.2731035000,12.3204900000,11.8872420000,41890575,750424987.7300
2020-12-18,12.4897275000,12.9094365000,12.9432840000,12.4491105000,66101143,1244394905.5500
2020-12-21,12.9568230000,12.7266600000,12.9568230000,12.5777310000,50552291,951779999.2900
2020-12-22,12.5506530000,12.0497100000,12.6589650000,11.9143200000,64659697,1168589975.6000
2020-12-23,12.0361710000,12.1512525000,12.2189475000,11.9549370000,35256467,629651175.0400
2020-12-24,12.1512525000,12.1986390000,12.3407985000,11.9887845000,26746866,479626576.3800
2020-12-25,12.2189475000,12.5032665000,12.6183480000,12.0632490000,35843633,655845179.2100
2020-12-28,12.6048090000,12.5574225000,12.7063515000,12.3475680000,33758989,623755099.8800
2020-12-29,12.5235750000,12.2189475000,12.5912700000,12.1715610000,37770971,685010720.3500
2020-12-30,12.1580220000,12.2054085000,12.3543375000,12.1241745000,28286602,511283420.6000
2020-12-31,12.2121780000,12.1918695000,12.2595645000,12.0429405000,50589055,906345114.2600
2021-01-04,12.1309440000,12.1783305000,12.2324865000,12.0700185000,35783696,642147048.8300
2021-01-05,12.1986390000,11.9481675000,12.1986390000,11.7518520000,49793708,874827211.0200
2021-01-06,11.9278590000,12.1512525000,12.1512525000,11.9075505000,42808236,761451148.9500
2021-01-07,12.2392560000,12.3611070000,12.4964970000,12.1918695000,57742906,1052416187.3100
2021-01-08,12.4355715000,12.6115785000,12.6115785000,12.2866425000,57364121,1057530895.6300
2021-01-11,12.6048090000,12.2257170000,12.6115785000,12.1174050000,62956382,1143421636.3800
2021-01-12,12.1580220000,12.3340290000,12.3340290000,12.0497100000,37533005,675929276.5200
2021-01-13,12.3678765000,12.7334295000,12.8620500000,12.3001815000,72549472,1349643378.3800
2021-01-14,12.6589650000,12.6048090000,12.9432840000,12.5168055000,50160501,939145085.6800
2021-01-15,12.6251175000,12.6792735000,12.9297450000,12.6183480000,51260137,964641868.9600
2021-01-18,12.6860430000,12.8078940000,12.9568230000,12.5777310000,49697855,940741259.6500
2021-01-19,12.8214330000,12.6860430000,13.1869860000,12.6115785000,67163721,1276441131.9700
2021-01-20,12.5980395000,12.7334295000,12.8011245000,12.4897275000,42612096,794399627.7800
2021-01-21,12.6928125000,12.7943550000,12.9162060000,12.6860430000,48788444,922631685.4000
2021-01-22,12.8011245000,12.6318870000,12.8011245000,12.4084935000,44272028,820904540.6600
2021-01-25,12.5235750000,12.3543375000,12.5235750000,12.2731035000,35544115,649223707.4700
2021-01-26,12.3543375000,12.2121780000,12.5032665000,12.1851000000,29870907,542755720.8100
2021-01-27,12.1918695000,12.2527950000,12.4017240000,12.1444830000,24496155,443931033.1300
2021-01-28,12.1715610000,12.0226320000,12.1715610000,11.9820150000,26944859,479768358.0200
2021-01-29,12.0294015000,11.7789300000,12.1715610000,11.7180045000,29106763,512285858.9200
2021-02-01,11.5284585000,11.4946110000,11.5893840000,11.3930685000,35979858,611073501.1600
2021-02-02,11.5690755000,11.4133770000,11.5690755000,11.4066075000,26160135,442854313.8700
2021-02-03,11.4675330000,11.3524515000,11.5623060000,11.3389125000,25595977,431602062.1300
2021-02-04,11.3253735000,11.2915260000,11.3524515000,11.0613630000,35878931,594150363.4200
2021-02-05,11.3118345000,11.0681325000,11.3253735000,11.0681325000,28978995,477271395.4500
2021-02-08,11.0952105000,11.1155190000,11.1967530000,10.9801290000,30502153,499856365.8400
2021-02-09,11.1222885000,11.2509090000,11.2779870000,11.0342850000,25941016,427899708.7200
2021-02-10,11.2576785000,11.3253735000,11.3727600000,11.1696750000,29990217,500135561.6200
2021-02-18,11.5758450000,11.7924690000,11.8330860000,11.5758450000,51077200,884921246.2400
2021-02-19,11.7789300000,12.2595645000,12.3678765000,11.6435400000,60639120,1080808976.4200
2021-02-22,12.3069510000,12.7875855000,13.1802165000,12.3069510000,90274902,1704116614.9400
2021-02-23,12.7063515000,12.4288020000,12.7063515000,12.3949545000,54433518,1010211247.8600
2021-02-24,12.4964970000,12.2731035000,12.6589650000,12.2189475000,34922611,640019946.0000
2021-02-25,12.4761885000,12.5371140000,12.6521955000,12.3814155000,35554104,657526103.0600
2021-02-26,12.2595645000,12.0158625000,12.4558800000,11.9143200000,50044032,897791855.8500
2021-03-01,12.0700185000,12.0632490000,12.1851000000,11.9210895000,36976546,658611373.3400
2021-03-02,12.0497100000,12.1715610000,12.6386565000,11.9820150000,69453421,1259065300.5400
2021-03-03,12.1444830000,12.4288020000,12.4897275000,12.0767880000,45498729,830235459.1400
2021-03-04,12.3746460000,12.2527950000,12.4220325000,12.1377135000,40237261,728862272.0600
2021-03-05,12.1241745000,12.3069510000,12.3949545000,12.1174050000,42356866,766490864.2800
2021-03-08,12.3340290000,12.1918695000,12.5032665000,12.1647915000,29839756,542010079.0200
2021-03-09,12.1647915000,12.2663340000,12.6318870000,11.9820150000,53739531,976813271.4300
2021-03-10,12.2866425000,12.1647915000,12.4220325000,12.1174050000,35084025,634561489.1700
2021-03-11,12.1512525000,12.3746460000,12.4084935000,12.1377135000,30671702,556344243.9600
2021-03-12,12.3814155000,12.5709615000,12.8620500000,12.2324865000,55529476,1028095548.0400
2021-03-15,12.4897275000,12.9974400000,13.0380570000,12.4423410000,75052849,1427886477.5400
2021-03-16,13.0109790000,12.8891280000,13.0583655000,12.7266600000,37025586,704548861.7000
2021-03-17,12.8349720000,12.8417415000,12.8755890000,12.4761885000,38686969,724392491.1600
2021-03-18,12.7808160000,12.8078940000,12.9974400000,12.6928125000,25677968,487765261.3800
2021-03-19,12.6589650000,12.6589650000,12.9635925000,12.5912700000,35584472,668647148.8900
2021-03-22,12.6318870000,12.6657345000,12.7740465000,12.5777310000,34232433,639912345.2800
2021-03-23,12.6725040000,12.2731035000,12.7198905000,12.2121780000,39683577,724300813.5300
2021-03-24,12.2189475000,12.0361710000,12.2324865000,11.9887845000,24048494,429022634.6600
2021-03-25,12.0294015000,12.2527950000,12.2934120000,11.9887845000,21143828,380152591.3700
2021-03-26,12.2189475000,12.2731035000,12.4017240000,12.1444830000,20974301,380100435.1400
2021-03-29,13.1531385000,13.4983830000,13.4983830000,12.9703620000,131885339,2610904737.7500
2021-03-30,13.5390000000,13.8030105000,13.9790175000,13.4239185000,115828585,2344346558.3400
2021-03-31,13.6202340000,13.6066950000,13.7082375000,13.4103795000,51300522,1026137287.1600
2021-04-01,13.6134645000,13.4577660000,13.6473120000,13.3494540000,35175082,698139729.0600
