日期,开盘,收盘,最高,最低,成交量,成交额
2020-02-28,21.5636434200,21.1463451900,22.3173681300,21.0104806500,33825352,2251947903.3400
2020-03-02,21.2207472000,21.6251059500,21.7480310100,20.7031680000,22564321,1492112197.8200
2020-03-03,22.5793926000,21.9550626900,22.7087874000,21.8224330200,27425292,1880749812.2100
2020-03-04,21.6574546500,21.5377644600,21.9324186000,20.9360786400,18093253,1198529239.8100
2020-03-05,21.6800987400,21.6121664700,21.8741909400,21.1883985000,17000367,1128290419.9000
2020-03-06,21.1883985000,21.1431103200,21.8515468500,21.1334057100,14720960,972613004.9700
2020-03-09,20.4734922300,19.2313021500,20.4734922300,19.1439606600,29247882,1789143869.3800
2020-03-10,18.6328512000,19.4642127900,19.8944505000,18.5455097100,26680523,1578089168.4900
2020-03-11,19.6583049900,19.0048612500,19.7812300500,18.9563382000,22221247,1327803130.2000
2020-03-12,18.5390399700,18.4484636100,18.6522604200,18.0829233000,23238254,1319050413.3900
2020-03-13,17.4036006000,18.0052864200,18.2770155000,16.9345444500,21319807,1162290579.7400
2020-03-16,18.3061293300,17.4294795600,18.5455097100,17.4294795600,23877348,1326361268.9500
2020-03-17,17.4294795600,17.1577504800,17.7788455200,16.7825055600,18091852,961588993.5600
2020-03-18,17.3356683300,16.8504378300,17.6850342900,16.8277937400,17268432,925695049.5000
2020-03-19,16.8569075700,16.6142923200,16.9895372400,16.1355315600,19445000,993678521.1700
2020-03-20,16.9183701000,16.9895372400,17.0768787300,16.6272318000,14829620,772921084.9500
2020-03-23,16.2552217500,15.5758990500,16.4331396000,15.4917924300,24273976,1190535685.0400
2020-03-24,15.9349696200,16.0870085100,16.1355315600,15.3300489300,20502711,1002130021.7400
2020-03-25,16.6757548500,16.9021957500,17.0801136000,16.5107764800,28978742,1504804536.9400
2020-03-26,16.9830675000,17.5556394900,17.8500126600,16.6951640700,29662084,1588496992.7800
2020-03-27,17.9211798000,17.7206178600,18.1314463500,17.6106322800,22997249,1269534018.5500
2020-03-30,17.7917850000,18.1896740100,18.6910788600,17.7497316900,32893740,1855914322.0900
2020-03-31,18.3611221200,19.3995153900,19.4059851300,17.9373541500,35017444,2037070401.5600
2020-04-01,19.3768713000,18.4775774400,19.6227214200,18.4452287400,36556547,2139092105.5500
2020-04-02,18.3417129000,18.3061293300,18.3417129000,17.7270876000,23384169,1300691383.2300
2020-04-03,18.3061293300,17.7917850000,18.3061293300,17.7626711700,16918966,940495658.7000
2020-04-07,18.2576062800,18.2155529700,18.4128800400,17.9858772000,18911589,1061432559.7500
2020-04-08,18.0505746000,17.8953008400,18.0505746000,17.8047244800,12954327,717031923.6400
2020-04-09,18.0538094700,18.0020515500,18.2899549800,17.9697028500,13333832,746729511.3900
2020-04-10,18.2058483600,17.6526855900,18.2058483600,17.5168210500,13185472,727755054.0500
2020-04-13,17.7044435100,18.0505746000,18.0958627800,17.7044435100,10255956,569833086.6800
2020-04-14,18.0505746000,18.7363670400,18.7622460000,17.9147100600,23386305,1338857701.5200
2020-04-15,19.2021883200,19.4545081800,20.1823539300,18.8851710600,30622736,1847393286.1000
2020-04-16,19.4415687000,19.4124548700,19.8297531000,19.1019073500,16525891,992639139.0300
2020-04-17,19.6033122000,19.0210356000,19.7262372600,18.9822171600,15649005,931863464.8800
2020-04-20,19.2151278000,19.0404448200,19.2151278000,18.8140039200,10747360,630616732.0300
2020-04-21,18.9239895000,19.2054231900,19.3057041600,18.6975486000,14714834,864113083.5100
2020-04-22,18.8916408000,19.2248324100,19.4092200000,18.7234275600,12145802,715492487.4100
2020-04-23,19.4059851300,18.8431177500,19.5871378500,18.7751854800,11602798,686078406.9400
2020-04-24,18.9789822900,18.9983915100,19.5677286300,18.9239895000,13594893,806969227.6900
2020-04-27,19.0922027400,18.4322892600,19.1148468300,18.3999405600,13826532,799777332.9400
2020-04-28,18.4387590000,18.4322892600,18.6296163300,17.7141481200,12865794,725365013.9700
2020-04-29,18.8269434000,18.7622460000,19.2313021500,18.6199117200,16512556,964564485.8800
2020-04-30,19.0275053400,19.3962805200,19.5968424600,18.9272243700,21887625,1303496245.7700
2020-05-06,19.2151278000,20.1144216600,20.2179375000,19.1180817000,23190623,1420097901.5800
2020-05-07,20.1111867900,19.4383338300,20.1111867900,19.4027502600,22511802,1362997620.5800
2020-05-08,19.4448035700,19.3380528600,19.5709635000,19.1827791000,17147173,1025569471.3000
2020-05-11,19.1795442300,19.0469145600,19.2992344200,18.7978295700,19071621,1121805579.7800
2020-05-12,19.0501494300,19.1277863100,19.1310211800,18.8269434000,10401966,610124974.3800
2020-05-13,19.1277863100,19.0824981300,19.3283482500,18.9239895000,11111516,657743992.7000
2020-05-14,19.0533843000,18.6619650300,19.0533843000,18.6166768500,11836313,688315256.9700
2020-05-15,18.6943137300,18.7493065200,18.9498684600,18.5358051000,10277106,595823315.5400
2020-05-18,18.5681538000,18.4969866600,18.8916408000,18.2446668000,10474339,601110774.9400
2020-05-19,18.7622460000,18.8334131400,18.9563382000,18.6813742500,9404190,547143039.5600
2020-05-20,18.9886869000,19.0889678700,19.5062661000,18.9789822900,16470785,981282457.3400
2020-05-21,19.1213165700,18.4872820500,19.2054231900,18.4419938700,12096788,697047198.0300
2020-05-22,18.4905169200,18.1249766100,18.6554952900,17.9567633700,9234961,522767760.1300
2020-05-25,18.1249766100,18.2834852400,18.2931898500,17.8920659700,5969703,334368698.2100
2020-05-26,18.3740616000,18.8592921000,18.8851710600,18.3740616000,9854368,570419227.9900
2020-05-27,19.2798252000,18.5358051000,19.3930456500,18.4614030900,11361742,662802627.2700
2020-05-28,18.5519794500,18.5940327600,18.8366480100,18.2446668000,8630023,494679180.3300
2020-05-29,18.4775774400,18.5713886700,18.7687157400,18.3772964700,6803639,390882856.8800
2020-06-01,18.6813742500,19.1924837100,19.3089390300,18.5810932800,16106781,949983296.7800
2020-06-02,19.2701205900,19.7327070000,20.1144216600,19.0469145600,20479610,1235513478.8500
2020-06-03,19.6647747300,19.3865759100,19.7488813500,19.2410067600,14635695,882603748.2800
2020-06-04,19.5644937600,19.4448035700,19.7974044000,19.3154087700,10574332,637797409.7300
2020-06-05,19.7327070000,20.4443784000,20.4702573600,19.5159707100,26545122,1643855456.3100
2020-06-08,20.3796810000,20.3117487300,20.6481752100,20.2017631500,17244111,1087013121.7800
2020-06-09,20.3796810000,20.0497242600,20.8357976700,19.9559130300,20443053,1285542235.2300
2020-06-10,20.1403006200,19.7488813500,20.1920585400,19.6291911600,18619403,1140629413.2100
2020-06-11,20.0141406900,20.3279230800,20.7678654000,19.8976853700,28023252,1764678741.0200
2020-06-12,19.8621018000,19.8879807600,20.0335499100,19.6130168100,17549710,1075893063.6500
2020-06-15,20.2179375000,20.2179375000,20.6643495600,19.8135787500,19574028,1225432620.4100
2020-06-16,20.6384706000,20.7355167000,20.8519720200,20.4217343100,21411572,1367780377.4000
2020-06-17,20.7031680000,20.7387515700,20.7387515700,20.1726493200,14437818,912074334.7600
2020-06-18,20.6384706000,21.5895223800,21.5959921200,20.3602717800,27903336,1829902632.3900
2020-06-19,21.5733480300,21.6703941300,22.2170871600,21.4471881000,22061887,1487253014.8700
2020-06-22,21.5442342000,21.9971160000,22.2494358600,21.4439532300,19625480,1325805162.2600
2020-06-23,21.8580165900,22.9772816100,23.3201778300,21.6736290000,26037491,1812606801.8400
