日期,开盘,收盘,最高,最低,成交量,成交额
2020-02-14,26.6547094100,26.9802284400,27.0332199100,26.6547094100,40339677,1431806484.0000
2020-02-17,26.9726582300,27.3814495700,27.3814495700,26.7834029800,66942541,2396661832.0000
2020-02-18,27.2527560000,27.0256497000,27.2527560000,26.9499476000,51639665,1846260235.0000
2020-02-19,26.9499476000,26.8969561300,27.1694836900,26.8439646600,41952131,1496142157.0000
2020-02-20,26.9953688600,27.2376155800,27.2906070500,26.6471392000,74600588,2658121245.0000
2020-02-21,27.1770539000,26.9802284400,27.1997645300,26.8515348700,73031468,2603112503.0000
2020-02-24,26.8666752900,26.5335860500,27.0180794900,26.5184456300,79856482,2812039823.0000
2020-02-25,26.3519010100,26.2156372300,26.5562966800,26.1172245000,87373432,3032212325.0000
2020-02-26,26.0490926100,26.3670414300,26.4881647900,25.9279692500,77970475,2707591830.0000
2020-02-27,26.3367605900,26.6622796200,26.7606923500,26.2686287000,68937853,2422074087.0000
2020-02-28,26.3821818500,25.8901182000,26.6319987800,25.8901182000,83534097,2885398352.0000
2020-03-02,25.9203990400,26.3064797500,26.4048924800,25.8144161000,70429063,2438029173.0000
2020-03-03,26.4427435300,26.2080670200,26.5714371000,26.0566628200,68607306,2380418310.0000
2020-03-04,26.2534882800,26.3291903800,26.3443308000,26.0718032400,56088606,1941800190.0000
2020-03-05,26.4881647900,27.4268708300,27.4950027200,26.3443308000,135541300,4840609026.0000
2020-03-06,27.1316326400,26.8061136100,27.2678964200,26.8061136100,67067378,2389764957.0000
2020-03-09,26.4048924800,25.8749777800,26.4048924800,25.8749777800,96659166,3318066994.0000
2020-03-10,25.8825479900,26.2534882800,26.4503137400,25.7992756800,66829810,2309858482.0000
2020-03-11,26.3140499600,26.0793734500,26.4881647900,26.0490926100,56655064,1965764178.0000
2020-03-12,26.0188117700,25.8598373600,26.1853563900,25.7538544200,61918002,2118258080.0000
2020-03-13,24.8302888000,25.2920716100,25.4056247600,24.5274804000,114095770,3748370246.0000
2020-03-16,25.2769311900,23.9748550700,25.2769311900,23.9521444400,106602730,3445337101.0000
2020-03-17,23.9597146500,24.0202763300,24.6864548100,23.5509233100,84344133,2675433577.0000
2020-03-18,24.1338294800,23.3313872200,24.4366378800,23.2859659600,82431704,2604923481.0000
2020-03-19,23.0740000800,22.1882855100,23.0740000800,21.7340729100,155945747,4591894342.0000
2020-03-20,22.5592258000,23.4979318400,23.5509233100,22.5592258000,134315310,4101898423.0000
2020-03-23,22.7182002100,22.8317533600,23.0967107100,22.6197874800,92897116,2804113446.0000
2020-03-24,23.5812041500,23.8537317100,23.9597146500,23.3238170100,82535893,2585549433.0000
2020-03-25,24.3987868300,24.5956122900,24.7394462800,24.3533655700,80952655,2629580314.0000
2020-03-26,24.3003741000,24.7697271200,25.2996418200,24.2700932600,69463585,2281461462.0000
2020-03-27,25.0725355200,24.7697271200,25.2315099300,24.5880420800,58177545,1911127945.0000
2020-03-30,24.3609357800,24.7167356500,24.7697271200,24.0732678000,47749415,1541068106.0000
2020-03-31,24.9211313200,24.4366378800,24.9665525800,24.3457953600,37754006,1228383288.0000
2020-04-01,24.3155145200,24.3230847300,24.7167356500,24.2246720000,35814313,1157345796.0000
2020-04-02,24.0354167500,24.4820591400,24.4820591400,24.0051359100,28960147,929189673.0000
2020-04-03,24.2246720000,24.3382251500,24.4669187200,24.2171017900,25161829,808697603.0000
2020-04-07,24.8605696400,24.6183229200,24.8908504800,24.5274804000,43184378,1406732994.0000
2020-04-08,24.6031825000,24.3912166200,24.6031825000,24.3155145200,31813445,1024956344.0000
2020-04-09,24.4442080900,24.4517783000,24.4896293500,24.3079443100,28664595,924260480.0000
2020-04-10,24.5350506100,24.3003741000,24.6486037600,24.1565401100,43743153,1409435238.0000
2020-04-13,24.1641103200,24.1716805300,24.3760762000,24.0884082200,23055549,737876564.0000
2020-04-14,24.3609357800,24.7621569100,24.7621569100,24.2852336800,42707944,1386006869.0000
2020-04-15,24.6713143900,24.5426208200,24.7015952300,24.4669187200,23783848,771129191.0000
2020-04-16,24.3760762000,24.3003741000,24.5350506100,24.1943911600,29499982,947452268.0000
2020-04-17,24.5653314500,24.8757100600,25.1330972000,24.4820591400,69795242,2293965391.0000
2020-04-20,24.8984206900,24.9059909000,25.0422546800,24.6410335500,33602426,1104349255.0000
2020-04-21,24.9059909000,24.7167356500,25.0119738400,24.6637441800,32871489,1077331035.0000
2020-04-22,24.5653314500,24.7772973300,24.7924377500,24.4744889300,27943538,910099517.0000
2020-04-23,24.8454292200,24.7470164900,24.9514121600,24.7167356500,24614551,807219190.0000
2020-04-24,24.7697271200,24.6107527100,24.7697271200,24.5350506100,22259784,723766561.0000
2020-04-27,24.7924377500,25.4207651800,25.7235735800,24.7697271200,65341471,2197523211.0000
2020-04-28,25.4359056000,25.6327310600,25.6630119000,25.2087993000,36651091,1234430064.0000
2020-04-29,25.6630119000,26.5108754200,26.5714371000,25.6554416900,65876588,2288732967.0000
2020-04-30,26.6092881500,26.5638668900,27.2906070500,26.5335860500,71533247,2544804889.0000
2020-05-06,26.1399351300,26.2156372300,26.3291903800,25.8749777800,50173590,1731704264.0000
2020-05-07,26.1929266000,26.0793734500,26.2080670200,25.7765650500,29948465,1028793473.0000
2020-05-08,26.3216201700,26.4730243700,26.6319987800,26.1550755500,39215460,1371649847.0000
2020-05-11,26.4805945800,26.4654541600,26.8591050800,26.4048924800,29584829,1040649468.0000
2020-05-12,26.4881647900,26.1853563900,26.5260158400,26.0718032400,34963382,1213003373.0000
2020-05-13,26.0415224000,26.1475053400,26.2534882800,25.8144161000,27983494,961672947.0000
2020-05-14,26.0339521900,25.6857225300,26.0566628200,25.5873098000,42063019,1430362916.0000
2020-05-15,25.8825479900,25.6251608500,25.9355394600,25.5116077000,36192753,1226127432.0000
2020-05-18,25.4510460200,25.5873098000,25.9658203000,25.3677737100,36370093,1233862748.0000
2020-05-19,26.0415224000,25.9431096700,26.1020840800,25.7841352600,26430448,904985389.0000
2020-05-20,25.9431096700,26.2534882800,26.5184456300,25.8144161000,38051757,1313430550.0000
2020-05-21,26.4276031100,26.2913393300,26.6319987800,26.2383478600,36252721,1263004925.0000
2020-05-22,26.1096542900,25.4586162300,26.2610584900,25.4434758100,42396439,1439086679.0000
2020-05-25,25.6781523200,25.0498248900,25.6932927400,24.9059909000,43264917,1434823005.0000
2020-05-26,25.2087993000,25.3072120300,25.3526332900,25.0498248900,32246077,1072932146.0000
2020-05-27,25.4131949700,25.3072120300,25.7235735800,25.1633780400,32083331,1077247848.0000
2020-05-28,25.4207651800,25.9052586200,26.2686287000,25.3072120300,69362331,2378620601.0000
2020-05-29,25.6327310600,25.6024502200,25.8371267300,25.5116077000,37237481,1260905545.0000
2020-06-01,25.8522671500,26.3594712200,26.4730243700,25.8144161000,48823746,1693982687.0000
2020-06-02,26.1550755500,26.5260158400,26.6925604600,26.1475053400,49295713,1726597705.0000
2020-06-03,26.8363944500,26.6622796200,27.2527560000,26.5108754200,61018691,2169754932.0000
2020-06-04,26.8742455000,26.6092881500,26.9120965500,26.5487264700,25756086,909222198.0000
2020-06-05,26.7228413000,26.6774200400,26.8515348700,26.3519010100,32717303,1146499654.0000
2020-06-08,26.9120965500,27.0029390700,27.3965899900,26.8742455000,50180979,1796585383.0000
2020-06-09,26.9575178100,26.8969561300,27.0180794900,26.6925604600,30093079,1067277929.0000
2020-06-10,26.9802284400,26.7531221400,26.9877986500,26.6319987800,27273061,964770416.0000
2020-06-11,26.6547094100,26.0945138700,26.7379817200,25.9733905100,58892745,2040709558.0000
2020-06-12,25.7311437900,26.1172245000,26.1172245000,25.5116077000,54661576,1865053466.0000
2020-06-15,25.7689948400,25.4131949700,25.8749777800,25.3299226600,65434347,2209023835.0000
2020-06-16,25.7387140000,25.8446969400,25.8749777800,25.5948800100,38163105,1298977209.0000
2020-06-17,25.7387140000,25.8901182000,25.9733905100,25.6100204300,30627774,1042779922.0000
2020-06-18,25.6478714800,25.6554416900,25.7841352600,24.9968334200,92293933,3090987273.0000
2020-06-19,25.5873098000,25.6327310600,25.9961011400,25.4359056000,67949603,2299545222.0000
2020-06-22,25.4813268600,25.3602035000,25.6251608500,25.2315099300,59581469,1997593331.0000
2020-06-23,25.2087993000,25.2466503500,25.3904843400,25.0649653100,45252939,1509296732.0000
2020-06-24,25.3753439200,25.6630119000,25.7084331600,25.3677737100,47989117,1621575075.0000
2020-06-29,25.8674075700,25.4661864400,25.9658203000,25.3526332900,56729748,1915098031.0000
2020-06-30,25.6251608500,25.5267481200,25.7084331600,25.4661864400,39156798,1322157814.0000
2020-07-01,25.5797395900,26.3367605900,26.3443308000,25.4434758100,79909645,2741317357.0000
2020-07-02,26.2307776500,26.7228413000,26.8515348700,25.9658203000,124517798,4347489231.0000
2020-07-03,26.7985434000,27.8129515400,27.8280919600,26.7606923500,153570417,5583630477.0000
2020-07-06,28.1460407800,30.5912186100,30.5912186100,28.1460407800,187492888,7369658960.0000
2020-07-07,31.6434778000,31.0832822600,32.7790093000,30.6593505000,201633829,8389893483.0000
2020-07-08,30.9621589000,30.6593505000,31.6964692700,30.2581293700,182703889,7454256185.0000
2020-07-09,30.6669207100,30.2127081100,30.7501930200,29.9250401300,169323629,6759559094.0000
2020-07-10,30.2126904800,29.0731780000,30.4390320000,28.9170804000,152815945,5784778253.0000
2020-07-13,28.8858608800,29.1122024000,29.6585440000,28.6204949600,163406373,6086294085.0000
2020-07-14,28.9326901600,28.4956168800,29.2058609600,28.2770802400,131086591,4821059904.0000
2020-07-15,28.8702511200,27.9882996800,28.8936657600,27.8634216000,134114248,4838521682.0000
2020-07-16,28.1365924000,27.7853728000,28.5502510400,27.7775679200,142952326,5153628340.0000
2020-07-17,27.9961045600,28.1600070400,28.2536656000,27.5590312800,116991781,4182751219.0000
2020-07-20,28.1756168000,29.0887877600,29.2292756000,27.9804948000,159415734,5884589656.0000
2020-07-21,29.0887877600,28.7531779200,29.2214707200,28.5034217600,83162093,3062989302.9000
2020-07-22,28.7063486400,28.4409827200,28.9561048000,28.3004948800,99881181,3656733629.3400
2020-07-23,28.2380558400,27.7853728000,28.4175680800,27.5122020000,119707588,4272039760.6700
2020-07-24,27.7073240000,27.0048848000,27.9414704000,26.6380554400,130419436,4555965917.2400
2020-07-27,27.2702507200,26.7317140000,27.2936653600,26.5443968800,89346903,3062209384.2300
2020-07-28,27.0517140800,26.9892750400,27.2234214400,26.7004944800,78035052,2693238172.0400
2020-07-29,26.9268360000,27.3717141600,27.5902508000,26.7161042400,96913071,3381773114.0400
2020-07-30,27.3561044000,26.9736652800,27.4497629600,26.9112262400,79887927,2776830172.0800
2020-07-31,27.0048848000,27.1609824000,27.5902508000,26.9190311200,98989455,3456763749.1900
2020-08-03,27.4731776000,27.3170800000,27.6214703200,27.1453726400,102185800,3573570193.3700
2020-08-04,27.4263483200,28.6282998400,28.9951292000,27.3170800000,235440404,8524612075.1100
2020-08-05,28.4097632000,28.3317144000,28.6126900800,27.9492752800,106065970,3842397075.8800
2020-08-06,28.4331778400,28.8936657600,29.1356170400,28.3629339200,125242884,4621511196.9000
2020-08-07,28.7843974400,28.5736656800,28.7843974400,28.2536656000,89795414,3286449488.1200
2020-08-10,28.6439096000,28.8780560000,29.1980560800,28.0117143200,122448139,4519789795.5200
2020-08-11,28.9951292000,29.2995195200,30.2829344000,28.9951292000,173638283,6622998621.9600
2020-08-12,29.4868366400,29.4946415200,29.8614708800,28.9014706400,93003691,3505241801.0200
2020-08-13,29.5414708000,29.1356170400,29.7912269600,29.1278121600,64048694,2413002932.9500
2020-08-14,29.1356170400,29.6585440000,29.7209830400,29.0809828800,67065745,2530430881.6900
2020-08-17,29.7053732800,30.4780564000,30.8526906400,29.7053732800,148309043,5782809861.4800
2020-08-18,30.4390320000,30.3219588000,30.5639100800,30.0722026400,57366054,2225879678.3400
2020-08-19,30.3141539200,29.9317148000,30.5014710400,29.9317148000,56393694,2185921383.6700
2020-08-20,29.8224464800,29.2839097600,29.8380562400,28.9795194400,73440819,2759025986.0700
2020-08-21,29.6585440000,29.4790317600,29.6663488800,29.2370804800,56125442,2115951199.6300
2020-08-24,29.7209830400,29.2683000000,29.9004952800,29.1668365600,62098893,2346712056.5900
2020-08-25,29.5024464000,29.3307390400,29.8146416000,29.2058609600,54524608,2056714023.5600
2020-08-26,29.4243976000,29.0575682400,29.5726903200,28.8858608800,62700022,2344833012.6100
2020-08-27,29.0575682400,28.8000072000,29.1043975200,28.4175680800,57481502,2112135810.4500
2020-08-28,28.7609828000,30.0097636000,30.0097636000,28.5658608000,118294177,4472784976.2300
2020-08-31,30.0487880000,29.4165927200,30.4390320000,29.3073244000,119031365,4573760871.7800
2020-09-01,29.2370804800,29.2058609600,29.4243976000,28.8858608800,71275936,2662847631.5900
2020-09-02,29.2604951200,29.0341536000,29.3307390400,28.7219584000,79722127,2960833704.1200
2020-09-03,28.9717145600,28.8624462400,29.2136658400,28.6907388800,64047956,2369898817.2300
2020-09-04,28.5892754400,28.7219584000,28.7922023200,28.3707388000,48543721,1780424306.1900
2020-09-07,28.7219584000,28.7141535200,29.3307390400,28.6361047200,61613878,2285992289.1100
2020-09-08,29.0185438400,29.3385439200,29.3619585600,28.8936657600,68354491,2558811209.3200
2020-09-09,29.0887877600,29.3463488000,29.6195196000,29.0029340800,60543334,2276406651.9700
2020-09-10,29.5648854400,29.4243976000,29.5883000800,29.1668365600,55014607,2072364500.8900
2020-09-11,29.5570805600,29.0653731200,29.5648854400,28.8936657600,55310513,2064258657.9200
2020-09-14,29.1902512000,29.1512268000,29.3307390400,28.9326901600,46023997,1713839186.7800
2020-09-15,29.0809828800,29.5804952000,29.7287879200,29.0575682400,53080495,2003397793.2800
2020-09-16,29.6273244800,29.7053732800,29.8926904000,29.4868366400,47887482,1822671349.4300
2020-09-17,29.7365928000,29.5570805600,30.0253733600,29.5414708000,55771354,2127941226.6300
2020-09-18,29.5414708000,30.4312271200,30.4312271200,29.5024464000,108169240,4177287387.8500
2020-09-21,30.4390320000,30.1268368000,30.5404954400,30.1268368000,50152092,1945258026.8100
2020-09-22,30.0487880000,29.5648854400,30.1268368000,29.4556171200,58311689,2223417612.3500
2020-09-23,29.5180561600,29.2683000000,29.6975684000,29.1902512000,43076028,1621415675.3700
2020-09-24,29.1512268000,28.9248852800,29.1512268000,28.8000072000,54027975,2003636080.2800
2020-09-25,28.9561048000,29.0185438400,29.1902512000,28.9404950400,35225153,1312142060.4200
2020-09-28,29.0341536000,29.0731780000,29.3853732000,28.9170804000,35324476,1317478208.0200
2020-09-29,29.1512268000,28.3395192800,29.2292756000,28.3082997600,79668910,2920847323.2300
2020-09-30,28.3317144000,28.0975680000,28.5424461600,27.9414704000,65466059,2365489193.1100
2020-10-09,28.4097632000,28.2380558400,28.7219584000,28.1990314400,49472433,1799276677.9900
2020-10-12,28.4097632000,29.3151292800,29.3853732000,28.3317144000,99864635,3712613342.0600
2020-10-13,29.2526902400,29.4946415200,29.6663488800,28.9795194400,51141560,1928053923.5100
2020-10-14,29.5024464000,29.6975684000,29.7365928000,29.1824463200,64294015,2431581141.3900
2020-10-15,29.7678123200,30.4468368800,30.6185442400,29.6975684000,119665720,4656771634.9600
2020-10-16,30.3687880800,31.0478126400,31.3756176000,30.3453734400,110589580,4401811725.0800
2020-10-19,31.4458615200,31.2117151200,32.4292764000,31.1336663200,98154659,3988837839.6000
2020-10-20,31.2195200000,31.1961053600,31.4614712800,30.9853736000,42436836,1697045434.2300
2020-10-21,31.2663492800,31.8439104000,31.8985445600,31.2117151200,54185565,2193121567.1700
2020-10-22,32.0000080000,32.1483007200,32.7804960000,31.4770810400,64497499,2649384824.2100
2020-10-23,31.9297640800,32.1717153600,32.8585448000,31.8907396800,55183362,2298420661.2000
2020-10-26,32.5151300800,31.7034225600,32.5151300800,31.2819590400,50454000,2050594686.4700
2020-10-27,31.7034225600,31.5707396000,32.1951300000,31.4770810400,45883207,1867751092.9300
2020-10-28,31.7112274400,31.2975688000,32.0624470400,30.9151296800,69355712,2787606058.2000
2020-10-29,31.0243980000,31.3678127200,31.8907396800,30.9619589600,52307034,2105440051.7100
2020-10-30,31.6097640000,31.0712272800,32.1170812000,30.8917150400,43842279,1766506296.4500
2020-11-02,31.6019591200,31.4146420000,31.7658616000,30.5795198400,51692798,2067738931.0200
2020-11-03,31.7658616000,32.1873251200,32.8585448000,31.7658616000,87069016,3626910912.8500
2020-11-04,32.8741545600,33.5063498400,33.6312279200,32.2965934400,88450085,3754732975.0500
2020-11-05,33.6390328000,33.3970815200,34.1151304800,33.0770814400,68048685,2918967527.9000
2020-11-06,33.4048864000,33.1551302400,33.4439108000,32.8507399200,46364547,1969073125.5900
2020-11-09,33.5531791200,33.5843986400,33.9278133600,33.2487888000,49714162,2138628747.0400
2020-11-10,34.1619597600,34.1229353600,34.6380574400,33.8731792000,56207925,2461059111.5500
2020-11-11,34.3414720000,34.6146428000,34.6146428000,33.9590328800,52696972,2322161017.8400
2020-11-12,34.3414720000,34.0136670400,34.6848867200,33.8341548000,47159435,2059661759.3200
2020-11-13,33.7170816000,33.2331790400,33.7170816000,32.6322032800,54486290,2309702716.7000
2020-11-16,33.5219596000,33.5609840000,33.6390328000,33.2878132000,38943199,1669941864.6100
2020-11-17,33.5609840000,34.2165939200,34.3414720000,33.4048864000,47285620,2065231454.2400
2020-11-18,34.0292768000,34.9268380000,35.1219600000,33.8809840800,62820215,2797752551.8100
2020-11-19,34.7551306400,35.0204965600,35.1219600000,34.3336671200,47734174,2128954043.8600
2020-11-20,34.9346428800,35.1609844000,35.3561064000,34.7395208800,31468757,1414292247.9000
2020-11-23,35.1609844000,35.4341552000,35.5746430400,34.9814721600,58462113,2647101183.6900
2020-11-24,35.1219600000,35.0204965600,35.3561064000,34.7551306400,39946734,1793220436.8200
2020-11-25,35.5278137600,34.6770818400,35.5668381600,34.4741549600,37807249,1694470962.7200
2020-11-26,34.7083013600,35.1922039200,35.4185454400,34.7083013600,35153429,1584282515.5100
2020-11-27,35.4341552000,35.7853748000,35.8790333600,34.8878136000,44607770,2024963455.3200
2020-11-30,35.7853748000,34.4975696000,37.2839117600,34.3648866400,115360181,5291989606.3500
2020-12-01,34.6536672000,36.0585456000,36.3317164000,34.6458623200,78072787,3559778622.0500
2020-12-02,35.9024480000,36.5268384000,36.7063506400,35.3248868800,61994358,2864114257.3000
2020-12-03,36.4878140000,36.2848871200,36.7609848000,35.5122040000,50237589,2317794756.0700
2020-12-04,36.2692773600,35.7307406400,36.3707408000,35.2078136800,46115543,2099378091.4000
2020-12-07,35.6683016000,34.6692769600,35.7073260000,34.4195208000,70482524,3138039091.1100
2020-12-08,34.6458623200,34.5443988800,34.9346428800,34.3414720000,37716735,1671238316.4900
2020-12-09,34.6302525600,34.5287891200,35.0673258400,34.5131793600,37519456,1672113664.3800
2020-12-10,34.3726915200,34.5600086400,34.8331794400,34.1853744000,36887355,1630166599.1100
2020-12-11,34.5365940000,33.3112278400,34.5522037600,33.3112278400,77143525,3347336214.3900
2020-12-14,33.8107401600,34.6302525600,34.8565940800,33.8107401600,60742701,2686115498.7900
2020-12-15,34.6926916000,34.6146428000,35.0751307200,33.9043987200,43879226,1936658508.6300
2020-12-16,34.9580575200,34.3883012800,35.0048868000,34.2478134400,36790200,1628021246.6600
2020-12-17,34.2634232000,34.3804964000,34.4741549600,33.8341548000,50232903,2199570321.0500
2020-12-18,34.4117159200,33.6390328000,34.6458623200,33.4048864000,76059993,3296589099.2500
2020-12-21,33.5922035200,33.4751303200,33.6780572000,33.0224472800,62385090,2674269716.1400
2020-12-22,33.5531791200,32.7102520800,33.5609840000,32.6790325600,78468607,3320101849.2100
2020-12-23,32.5541544800,33.0302521600,33.1004960800,32.5541544800,71181993,3004166814.7400
2020-12-24,33.0536668000,33.2253741600,33.6390328000,33.0302521600,48211014,2055723701.0000
2020-12-25,33.2097644000,33.3424473600,33.4829352000,32.7648862400,47673197,2023487303.9200
2020-12-28,33.3658620000,33.5922035200,33.8107401600,32.9600082400,84140901,3600599045.9000
2020-12-29,33.7639108800,33.4283010400,33.7873255200,33.2878132000,72714756,3118082060.0600
2020-12-30,33.4595205600,33.6000084000,33.6000084000,32.7024472000,93349643,3963394420.1800
2020-12-31,33.6000084000,34.3024476000,34.6146428000,33.4439108000,89119921,3909432878.2100
2021-01-04,33.7404962400,33.6936669600,34.1697646400,32.7961057600,154952285,6608868849.1900
2021-01-05,33.3736668800,32.9209838400,33.4048864000,32.3434227200,138717699,5809639049.2900
2021-01-06,32.8585448000,34.4585452000,34.4975696000,32.7804960000,120064563,5188622736.6900
2021-01-07,34.5678135200,35.8243992000,35.8790333600,34.5443988800,107832187,4869741128.3600
2021-01-08,36.1287895200,36.3707408000,36.6985457600,35.7541552800,129959481,6021482984.7700
2021-01-11,36.3551310400,37.7912289600,38.3765949600,36.2848871200,144523356,6992740145.8300
2021-01-12,37.8926924000,38.7902536000,39.0634244000,37.1200092800,104448591,5103986008.5200
2021-01-13,38.4858632800,38.5561072000,39.0087902400,38.1502534400,64910979,3207741652.9500
2021-01-14,38.5561072000,38.2829364000,39.0868390400,37.9004972800,70377099,3467710707.5900
2021-01-15,39.4146440000,39.9141563200,42.0604983200,39.3990342400,177574522,9232542839.0300
2021-01-18,40.1951320000,40.5229369600,41.4283030400,39.9609856000,123764160,6463924980.3500
2021-01-19,40.8195224000,40.4683028000,41.5453762400,40.1873271200,90188002,4710719576.1900
2021-01-20,40.6634248000,40.3668393600,41.4595225600,39.7970831200,79228118,4123860428.3900
2021-01-21,41.3424493600,41.0848883200,41.7561080000,40.7024492000,73671459,3886756921.7100
2021-01-22,41.2487908000,40.3044003200,41.2487908000,39.8048880000,87000132,4492606303.4000
2021-01-25,39.8829368000,40.6712296800,40.9444004800,39.1024488000,86536206,4438842569.7900
2021-01-26,40.5853760000,40.1170832000,41.4439128000,39.8048880000,60117533,3126374838.2200
2021-01-27,40.2809856800,40.5853760000,41.2878152000,40.2809856800,60923156,3187049335.8700
2021-01-28,39.8048880000,40.2809856800,40.3902540000,39.6487904000,52386951,2684963891.4800
2021-01-29,40.7258638400,39.8829368000,40.9444004800,39.6565952800,62148914,3211002062.4400
2021-02-01,39.8048880000,40.8975712000,41.1941566400,39.3990342400,79662587,4125446255.7700
2021-02-02,40.8585468000,40.5619613600,41.2097664000,40.2731808000,72030553,3752480882.8500
2021-02-03,40.6400101600,41.4048884000,42.1463520000,40.1873271200,76587606,4045314776.4700
2021-02-04,41.2644005600,41.7561080000,43.0829376000,41.0614736800,96910977,5229905916.9900
2021-02-05,42.1931812800,42.7239131200,43.6604987200,41.9122056000,115157754,6315430524.5300
2021-02-08,43.0751327200,43.1297668800,43.3951328000,41.9044007200,81637776,4479792761.9300
2021-02-09,43.2234254400,43.1297668800,43.2234254400,42.3414740000,61900527,3393598043.2100
2021-02-10,43.9414744000,42.5756204000,44.0195232000,42.1073276000,75350767,4135201064.2300
2021-02-18,43.4341572000,43.4653767200,44.9561088000,43.0751327200,107091322,6013345250.3900
2021-02-19,43.4341572000,43.0829376000,44.2614744800,42.8331814400,71018164,3948306737.4700
2021-02-22,43.1375717600,42.3024496000,43.5044011200,41.6468396800,80151145,4368565093.7000
2021-02-23,42.3726935200,43.3561084000,44.2770842400,42.3024496000,95299102,5306140313.1800
2021-02-24,43.5902548000,41.8341568000,43.5902548000,41.2487908000,84432226,4578242270.1900
2021-02-25,42.5365960000,42.4975716000,43.3170840000,42.0761080800,88618727,4843039320.1600
2021-02-26,41.8341568000,39.8829368000,42.4975716000,39.6956196800,132728876,6911104093.9800
2021-03-01,39.8907416800,39.3287903200,40.0390344000,39.0478146400,89418363,4510517393.7000
2021-03-02,39.6956196800,38.6731804000,39.7268392000,38.2517168800,100778621,5025206693.5800
2021-03-03,39.0244000000,41.1863517600,41.3502542400,38.7122048000,131593315,6834019524.3300
2021-03-04,40.7336687200,40.8975712000,42.0526934400,40.5853760000,83303904,4396029828.8900
2021-03-05,40.5073272000,40.1170832000,40.8897663200,39.1102536800,73519585,3762062419.0100
2021-03-08,40.2653759200,38.9697658400,40.5697662400,38.7902536000,69813759,3534603526.1500
2021-03-09,39.0400097600,37.8536680000,39.7892782400,37.6039118400,98322245,4876616395.9000
2021-03-10,38.2517168800,38.4390340000,39.0244000000,37.8926924000,67590993,3327792627.8000
2021-03-11,39.0244000000,40.5619613600,40.7804980000,39.0244000000,90421033,4672612625.8400
2021-03-12,40.8585468000,41.6156201600,41.6702543200,40.6868394400,85580753,4537887852.3300
2021-03-15,41.3502542400,41.4517176800,42.7629375200,41.0848883200,93931916,5037471574.8000
2021-03-16,42.0683032000,42.3961081600,43.1219620000,41.7561080000,69716276,3799354094.0900
2021-03-17,42.1073276000,41.6780592000,42.3961081600,41.6000104000,53231461,2856041088.5000
2021-03-18,41.6000104000,42.3336691200,42.3804984000,41.2878152000,48279311,2590798830.4800
2021-03-19,42.1619617600,40.3980588800,42.5053764800,40.2263515200,77628361,4073645279.5500
2021-03-22,40.7414736000,41.9746446400,42.7083033600,40.6634248000,79169531,4252611118.8300
2021-03-23,42.0604983200,41.7404982400,42.4975716000,41.2253761600,59592261,3187582327.9200
2021-03-24,42.1151324800,40.7414736000,42.1463520000,40.2887905600,57501314,3013081501.6300
2021-03-25,41.1004980800,39.8126928800,41.2800103200,39.4614732800,78453830,4014068058.7900
