date,open,close,high,low,volume,amount
2021-04-22,6444.2841,6445.4657,6472.8037,6424.7538,12492387700,131906162234.2000
2021-04-23,6445.5162,6462.7558,6463.9749,6412.9875,12611730600,135170990907.5000
2021-04-26,6480.3000,6442.6451,6546.6427,6437.1905,14496413900,166586765811.5000
2021-04-27,6434.6133,6446.2822,6466.2520,6399.4358,12589471200,138320089612.0000
2021-04-28,6433.0989,6489.7441,6489.7441,6410.3174,11723494300,136377845945.8000
2021-04-29,6495.6457,6491.9281,6502.4250,6453.5198,12830543900,145502311777.1000
2021-04-30,6470.3528,6485.7075,6503.1544,6434.7302,14425423900,163746329854.7000
2021-05-06,6503.6009,6489.3485,6548.0656,6440.3308,15414198100,167436128821.0000
2021-05-07,6505.5752,6444.4429,6524.1804,6439.8945,17751874900,177915642405.9000
2021-05-10,6461.4184,6475.9938,6493.4965,6437.1068,18908013400,180906623674.1000
2021-05-11,6436.2918,6456.0376,6472.8694,6349.7869,18726361100,175350134124.8000
2021-05-12,6434.9139,6512.0501,6521.4879,6419.7374,15649093000,150127199439.1000
2021-05-13,6448.9598,6439.0273,6496.9964,6426.5758,15965864600,155853650959.6000
2021-05-14,6454.6791,6525.8036,6525.8036,6421.2082,16624340700,163611264403.2000
2021-05-17,6521.8855,6578.1402,6613.8947,6521.8855,15936375800,172029261941.2000
2021-05-18,6578.9710,6599.5985,6604.6852,6558.7784,13250549100,141986530241.0000
2021-05-19,6582.1042,6584.3869,6590.9811,6544.8406,13518125500,146346354189.3000
2021-05-20,6541.0926,6548.7111,6580.4366,6506.4075,16232992300,167135804361.3000
2021-05-21,6557.4884,6527.8640,6570.4572,6512.8063,13435069500,145990149052.2000
2021-05-24,6515.8325,6544.1218,6564.0707,6494.6163,13722661200,150739211897.2000
2021-05-25,6549.3436,6619.6707,6628.6931,6524.3027,14469203600,158035570948.2000
2021-05-26,6631.3657,6628.2065,6642.3799,6612.4227,15623700300,169904624510.0000
2021-05-27,6629.2373,6685.4054,6685.4829,6620.7204,14516667600,164642448242.1000
2021-05-28,6699.2840,6668.1696,6718.0899,6643.6437,15731838500,176611765480.0000
2021-05-31,6681.5496,6728.9906,6729.0737,6667.2578,14692949300,176728706904.1000
2021-06-01,6718.6433,6739.7624,6742.9797,6656.6634,16109195700,185038576025.0000
2021-06-02,6740.5032,6681.4285,6748.1510,6662.7512,15736532000,174265553758.4000
2021-06-03,6680.1048,6667.7264,6744.5182,6654.4553,15488569100,167598938400.4000
2021-06-04,6642.0602,6693.0574,6725.6862,6628.0059,13786640400,161257142655.0000
2021-06-07,6705.7364,6721.5019,6729.8451,6689.7015,14056089600,174154017266.3000
2021-06-08,6726.0868,6684.5626,6752.6266,6652.3908,13868494700,169906611639.7000
2021-06-09,6677.1376,6692.9049,6712.2520,6656.0547,13651103400,155486113450.7000
2021-06-10,6688.8192,6765.6436,6773.4555,6683.4936,15428096400,177003017372.4000
2021-06-11,6773.6422,6725.9152,6775.8628,6717.2725,16956960700,194413370189.0000
2021-06-15,6734.0952,6663.6623,6736.5371,6649.2043,15220925000,166359279929.9000
2021-06-16,6659.4935,6566.2860,6662.7783,6554.8926,13680787700,152269456251.1000
2021-06-17,6554.3012,6616.1740,6618.5036,6554.3012,12449256200,143795950500.7000
2021-06-18,6610.2661,6657.7635,6671.8815,6587.0346,13802258100,161540069486.5000
2021-06-21,6652.6527,6707.1762,6722.9843,6638.5170,14303117200,174776560666.7000
2021-06-22,6723.2981,6739.7939,6748.9655,6691.8215,14654349700,170147487108.5000
2021-06-23,6741.5770,6789.9464,6803.9743,6720.5819,15530960900,184582044261.0000
2021-06-24,6791.8613,6754.8657,6791.8613,6743.3265,14504652200,172627659565.8000
2021-06-25,6748.8658,6813.4138,6824.8583,6739.0158,15148565900,174329254834.2000
2021-06-28,6814.3170,6828.5162,6843.5186,6802.8584,14550405000,175447981606.9000
2021-06-29,6833.0565,6765.4201,6835.0483,6756.9158,13662572200,167622236941.9000
2021-06-30,6767.7419,6808.1831,6812.3797,6757.3403,12540616100,155031841222.7000
2021-07-01,6827.6968,6716.6658,6827.6968,6716.6658,13835081100,168199910261.8000
2021-07-02,6701.0642,6658.0451,6718.5052,6651.4849,13647228700,162302314384.6000
2021-07-05,6670.1262,6711.0136,6716.1470,6663.5441,13473472100,165135856954.1000
2021-07-06,6727.9674,6709.4983,6747.8474,6633.6146,14501795400,183569347568.2000
2021-07-07,6661.8535,6764.1319,6765.4341,6642.5714,14764695200,176266750638.3000
2021-07-08,6774.8448,6748.6540,6797.0765,6740.8503,15956454300,203043021691.4000
2021-07-09,6721.6089,6804.5389,6814.6529,6683.7857,16610700400,204576733418.5000
2021-07-12,6852.4754,6904.3818,6926.7584,6840.0176,19356104400,239883545712.2000
2021-07-13,6901.8116,6961.8475,6961.9744,6889.0257,17962084300,223831191046.1000
2021-07-14,6953.8224,6898.7502,6973.6146,6898.7502,17173544800,214904536798.0000
2021-07-15,6874.8047,6932.4060,6936.5787,6828.4823,17322110800,205199287272.7000
2021-07-16,6931.0514,6925.1232,6992.8342,6922.3462,18490785800,221559303997.3000
2021-07-19,6912.0980,6889.3375,6931.1438,6856.6499,16973481800,208077102432.8000
2021-07-20,6831.0513,6901.1318,6901.1329,6825.8225,14014063000,171140493692.8000
2021-07-21,6923.6119,6984.5418,6998.2849,6922.9205,16300927100,204939577752.7000
2021-07-22,6996.2552,7026.5482,7026.7337,6960.2973,19023331600,219500277016.4000
2021-07-23,7036.2979,6985.7499,7061.6675,6968.3065,22507907400,253751241896.6000
2021-07-26,6974.1092,6868.2074,6986.4970,6778.4971,20819723900,242702241755.1000
2021-07-27,6877.4423,6719.2557,6925.9705,6719.2557,22861433900,266957981725.4000
2021-07-28,6650.1519,6621.9845,6709.2256,6534.9179,19726716600,222466408799.2000
2021-07-29,6720.6164,6758.8869,6773.5669,6682.1185,17101788500,209142006693.7000
2021-07-30,6739.7545,6767.3160,6775.0062,6702.5114,18971173400,222514805286.1000
2021-08-02,6756.8132,6872.0004,6875.4159,6731.7761,20620517300,249640208610.0000
2021-08-03,6844.3695,6816.0107,6879.5933,6792.7117,19418943200,237723020657.0000
2021-08-04,6814.0846,6931.3365,6931.7808,6813.2280,17406434700,216189753229.4000
2021-08-05,6920.9393,6911.8292,6946.3354,6880.6905,17937188500,226672383897.7000
2021-08-06,6929.0226,6938.8679,6947.5356,6885.6471,17235691200,214958730456.7000
2021-08-09,6914.3218,6979.5256,6989.7057,6877.1951,17383337100,210955642886.2000
2021-08-10,6970.8257,7019.2284,7019.6854,6958.8054,17308796200,222660420409.7000
2021-08-11,7024.7685,7073.5219,7076.3726,6999.9332,18835790600,221759523190.4000
2021-08-12,7059.4673,7095.2024,7115.8874,7051.0132,19407912500,226074875242.5000
2021-08-13,7070.4711,7088.8876,7124.9216,7050.3051,19219060400,221865974676.0000
2021-08-16,7087.5802,7052.4876,7102.3958,7039.1029,18817888600,222080461698.0000
2021-08-17,7045.7547,6894.4042,7063.0175,6876.4991,20193637200,226553000298.0000
2021-08-18,6883.2663,6941.0080,6950.8846,6865.0658,17536733100,191997407327.9000
2021-08-19,6917.5093,6947.0564,6978.9832,6869.2927,17181358900,194992915174.4000
2021-08-20,6915.0178,6920.0248,6952.5192,6843.0023,17562713900,205135637760.0000
2021-08-23,6949.3323,7024.5647,7031.8840,6949.3323,18945660800,216299530693.2000
2021-08-24,7031.6481,7090.7817,7098.0287,7009.6901,20272689500,236479323511.5000
2021-08-25,7092.1469,7153.0043,7153.2740,7058.5714,19812689000,228737398900.2000
2021-08-26,7151.5304,7118.8442,7175.5115,7115.8445,23017619600,255363535500.4000
2021-08-27,7096.6546,7180.1088,7185.7274,7083.2112,22383046300,258997827229.8000
2021-08-30,7202.6263,7226.8823,7262.6044,7190.6143,25064914800,301015443912.4000
2021-08-31,7202.5239,7255.3418,7255.3418,7159.3023,24510834200,288657326056.0000
2021-09-01,7271.0338,7193.1000,7278.1558,7100.3070,29552014000,331023151839.6000
2021-09-02,7172.3989,7307.0084,7309.3317,7172.3989,25341169800,271544871415.2000
2021-09-03,7335.6955,7278.6809,7385.2425,7227.0348,28880124000,315016807341.7000
2021-09-06,7297.3609,7355.4013,7359.5367,7231.7285,25587515300,273720337786.8000
2021-09-07,7360.3829,7498.9255,7501.1262,7350.6962,26072754100,280403353971.0000
2021-09-08,7496.3344,7544.0411,7549.4542,7483.8711,27284780800,287850948370.8000
2021-09-09,7534.9816,7617.4505,7617.6574,7526.9689,28720406800,302380048527.9000
2021-09-10,7613.6040,7607.6749,7661.4261,7564.2611,29346864200,322687990811.2000
2021-09-13,7613.5404,7648.7481,7650.8787,7566.7758,26361861000,298956061716.8000
2021-09-14,7630.7153,7556.6157,7688.6036,7544.0161,27150151200,306464420119.2000
2021-09-15,7535.2511,7592.3059,7627.6702,7521.8772,23339841600,274072796567.4000
2021-09-16,7616.8813,7446.9353,7657.2251,7445.2326,26764977900,301162982030.1000
2021-09-17,7421.8050,7395.5645,7471.4190,7275.9829,23360422600,259019107902.0000
2021-09-22,7305.0785,7453.6247,7453.9319,7298.0267,19679453400,221838873408.5000
2021-09-23,7512.3311,7502.8391,7543.6595,7467.2021,24115869400,267659234037.1000
2021-09-24,7490.5645,7380.3843,7490.5645,7373.2854,23171558200,248983141488.2000
2021-09-27,7400.0047,7170.5899,7410.4669,7128.5116,23954240700,255096916280.6000
2021-09-28,7158.6203,7198.8966,7227.4568,7155.2737,20280056700,196202379037.6000
2021-09-29,7142.7611,7010.2192,7161.2117,6996.5724,21057070200,207830603405.8000
2021-09-30,7034.6937,7103.6076,7116.0370,7034.6937,20248261200,186185669931.7000
2021-10-08,7191.2254,7091.3356,7198.9614,7058.8310,20546770500,202877493532.5000
2021-10-11,7102.8820,7090.4673,7123.7457,7048.8733,19542083900,194709504374.7000
2021-10-12,7069.3516,6952.1903,7079.7053,6891.8448,20166672300,194146539017.6000
2021-10-13,6957.7292,6981.5947,6991.2444,6887.3389,16260465500,163678284334.2000
2021-10-14,6970.6469,7008.3326,7033.3956,6949.4809,15476466800,162946739426.8000
2021-10-15,6996.1199,7024.1596,7034.0279,6975.2395,17410833900,188999735572.0000
2021-10-18,7027.1401,7068.1048,7071.8702,6983.7158,17562701400,194312992634.8000
2021-10-19,7060.7748,7120.3794,7127.2362,7051.7790,16813576400,182701165154.9000
2021-10-20,7081.9851,7118.7959,7154.9089,7067.1346,17051134100,186276501134.2000
2021-10-21,7127.6351,7098.2542,7145.5837,7069.4508,16797196700,184364872656.5000
2021-10-22,7089.1349,7026.0676,7110.6570,7020.8705,17161515100,184191958090.4000
2021-10-25,7019.0224,7103.9856,7105.9767,7003.7789,15900460300,184607289163.6000
2021-10-26,7120.0662,7102.4335,7155.6280,7085.0685,17503220500,204998019664.9000
2021-10-27,7093.1238,7048.6040,7097.8574,7017.8618,17902088700,212523899547.3000
2021-10-28,7026.2937,6950.2768,7043.4168,6930.5413,18807533800,210380519313.0000
2021-10-29,6955.8473,7022.4992,7022.7535,6920.3074,17077953300,207011899853.7000
2021-11-01,7005.0693,7060.7560,7087.2923,6993.2700,18414299100,226533562754.7000
2021-11-02,7061.0022,6985.0998,7093.6115,6921.8496,19611472800,230633597738.9000
2021-11-03,6975.0635,7017.8541,7034.0916,6962.8685,15081464800,183530630396.2000
2021-11-04,7031.9467,7073.8522,7073.8522,7018.6086,15265204900,188533361387.7000
2021-11-05,7071.0831,6991.9077,7073.8516,6991.1519,17724139200,207299701331.0000
2021-11-08,6986.4961,7026.9715,7034.1410,6984.8099,14636085700,176810356754.4000
2021-11-09,7037.5733,7081.7539,7087.0231,7028.3131,14169684700,175620424710.2000
2021-11-10,7061.6357,7062.3313,7072.1479,6965.8634,16213835400,187121573688.1000
2021-11-11,7048.8625,7119.8589,7121.9221,7033.0881,16540069300,186637770929.0000
2021-11-12,7118.9925,7156.6127,7165.1056,7112.5819,16851342300,195249975661.0000
2021-11-15,7166.0372,7098.2129,7176.7701,7083.7783,16114820200,201939758494.8000
2021-11-16,7083.9214,7045.9387,7121.7443,7040.5069,16237031600,192032230405.6000
2021-11-17,7043.6330,7104.5344,7106.0537,7033.9529,14034710700,168875300039.3000
2021-11-18,7108.7797,7084.6827,7130.2877,7066.4894,16271486000,185152969061.1000
2021-11-19,7083.0066,7169.8759,7174.2512,7073.7170,17818585400,193601338401.8000
2021-11-22,7177.4005,7255.0736,7259.5317,7177.4005,18052248000,222986228038.5000
2021-11-23,7245.9455,7261.3791,7292.9170,7239.0001,18959503300,218299011123.4000
2021-11-24,7260.2161,7256.1117,7278.3963,7229.6040,17767407200,209537055308.1000
2021-11-25,7262.7934,7233.5423,7262.7934,7228.2913,16406809800,190327760943.3000
2021-11-26,7216.6383,7219.8622,7249.1985,7201.1952,15942313700,192093829800.3000
2021-11-29,7129.9393,7221.8978,7226.3391,7125.4296,16694140600,198551719061.9000
2021-11-30,7252.3323,7252.7552,7281.1339,7210.8352,18633616300,213217510814.3000
2021-12-01,7239.1277,7272.8370,7272.9398,7215.6723,17180629500,196111868499.2000
2021-12-02,7256.4241,7229.9880,7279.9456,7221.3624,17655554400,198627048458.5000
2021-12-03,7233.5723,7301.9173,7310.2748,7223.7957,18622273800,200791224129.0000
2021-12-06,7308.9885,7240.4558,7330.4685,7235.4479,21306995200,218322693799.7000
2021-12-07,7274.1261,7206.8257,7284.6445,7148.0679,19224385400,206136079286.9000
2021-12-08,7224.9995,7302.9905,7302.9905,7214.2588,16928045300,190279976219.1000
2021-12-09,7298.7955,7320.3177,7331.5838,7290.2680,19608716800,211492054441.2000
2021-12-10,7285.9735,7306.6460,7317.2658,7276.6134,18723069500,209397677738.1000
2021-12-13,7334.1100,7353.0306,7371.3100,7322.4381,18536306100,210741544041.8000
2021-12-14,7330.2360,7324.1331,7349.8781,7314.4295,15958375300,183555994743.8000
2021-12-15,7319.6641,7314.2586,7352.3790,7302.3831,15992392300,183859414382.0000
2021-12-16,7323.4117,7380.9974,7380.9974,7323.4117,17769034000,187008756369.3000
2021-12-17,7380.7202,7314.5601,7384.0175,7308.7215,19626533600,203439633902.9000
2021-12-20,7290.9488,7195.9732,7313.4816,7191.0499,18172785300,190350688407.0000
2021-12-21,7190.9728,7275.4675,7285.7209,7190.9728,17621674600,164258060881.9000
2021-12-22,7289.9065,7302.4630,7318.6050,7271.8182,17411719000,171088399938.4000
2021-12-23,7306.1587,7337.1900,7349.9951,7290.3792,16913176000,180467002801.9000
2021-12-24,7335.9996,7278.7556,7339.9405,7257.5267,16941870200,182681103358.1000
2021-12-27,7269.3700,7272.7493,7323.8760,7255.7163,14861878900,165585648493.7000
2021-12-28,7281.0041,7286.0336,7290.5389,7240.9278,14326204000,164782846852.7000
2021-12-29,7275.6736,7247.7741,7290.8597,7242.3024,13620955200,155743984428.4000
2021-12-30,7246.0313,7310.9600,7324.4981,7244.2221,14165111100,158448274389.6000
2021-12-31,7320.9363,7359.4024,7368.1297,7317.7047,14990900300,169456916309.8000
2022-01-04,7387.8055,7354.4562,7392.1023,7317.5011,20081001800,219175107618.1000
2022-01-05,7343.8995,7222.6747,7346.2621,7200.7314,19400240400,209809761803.8000
2022-01-06,7187.9499,7229.9601,7242.7660,7167.8078,17333576500,179907539895.0000
2022-01-07,7232.4087,7175.6760,7262.8050,7168.0396,20001801100,202498452622.0000
2022-01-10,7161.4375,7191.4511,7193.9224,7122.0892,16574887800,176717915891.8000
2022-01-11,7187.0155,7135.2232,7206.9187,7118.8378,16949456500,179645357798.7000
2022-01-12,7160.1762,7196.9327,7196.9327,7148.6276,15605148300,170334290986.6000
2022-01-13,7203.2434,7097.7594,7203.2434,7096.3251,16914896800,174599014140.3000
2022-01-14,7063.4231,7081.1408,7125.0920,7052.6348,17559119800,181513954243.3000
2022-01-17,7080.6157,7157.8593,7169.3446,7078.6629,16177971900,183490792953.4000
2022-01-18,7163.1284,7163.1586,7191.0046,7133.1954,17923539100,195000211959.9000
2022-01-19,7144.4768,7118.7620,7182.0623,7078.3609,16317836800,174675276058.6000
2022-01-20,7119.5101,7056.7854,7135.7759,7040.0143,16866628200,172753201584.8000
2022-01-21,7037.9389,6976.6155,7040.4250,6965.3330,14467978900,158204017340.6000
2022-01-24,6942.9178,6979.2456,7006.7008,6925.7709,12267956400,135920720796.5000
2022-01-25,6959.9950,6743.9566,6979.4830,6743.9566,15033724400,154265494910.4000
2022-01-26,6762.3509,6782.5763,6799.8129,6721.8961,12061531000,130234705546.0000
2022-01-27,6781.6081,6605.9159,6785.7265,6605.9159,12524375600,132244728276.2000
2022-01-28,6690.1755,6580.5300,6690.1755,6510.1811,12708881900,130258015986.6000
2022-02-07,6664.5682,6676.6122,6702.3323,6656.1312,14509261900,138641531840.6000
2022-02-08,6678.9894,6742.1921,6742.4015,6599.3668,15959857500,145458655721.1000
2022-02-09,6736.7511,6843.0271,6848.6947,6725.7983,16282272100,155362517482.0000
2022-02-10,6841.1608,6840.4850,6864.6863,6797.0071,15491656500,147064848237.7000
2022-02-11,6811.7797,6745.0235,6840.7212,6735.8940,15980135400,156700185551.4000
2022-02-14,6711.5875,6695.6958,6765.5158,6667.4898,13708245900,132192013548.4000
2022-02-15,6700.8179,6760.2776,6762.8586,6686.9491,11280576000,121268405355.2000
2022-02-16,6779.2077,6772.0336,6788.3641,6751.8001,10841400300,114685136207.6000
2022-02-17,6764.3343,6768.7888,6797.6154,6730.1804,12298508900,130706760947.1000
2022-02-18,6734.5190,6835.0217,6835.2033,6727.8158,13995263800,134406668671.3000
2022-02-21,6843.0844,6867.1129,6871.9925,6822.8758,14514631300,150072396911.2000
2022-02-22,6827.0469,6784.7622,6827.0469,6743.8487,14860991500,152906258314.5000
2022-02-23,6785.1032,6887.4236,6889.6961,6785.1032,14411662000,159413008185.2000
2022-02-24,6861.4115,6764.8756,6898.4143,6688.7529,21084975500,218057095132.3000
2022-02-25,6805.6374,6819.4311,6895.0443,6801.3265,15642913900,164105581756.0000
2022-02-28,6831.4875,6853.3081,6853.3427,6770.0507,13960138800,148585345164.0000
2022-03-01,6868.6218,6874.0447,6889.3312,6837.2469,13771721800,147535308435.5000
2022-03-02,6853.0715,6875.2404,6878.3500,6828.0631,13711497800,140871322089.8000
2022-03-03,6900.9773,6859.5522,6907.4088,6843.9865,18909178100,173516746093.0000
2022-03-04,6823.8348,6803.8337,6871.0857,6779.4140,17741188200,165852587305.5000
2022-03-07,6800.7674,6659.3902,6800.8159,6628.4825,16648459400,164636761947.0000
2022-03-08,6650.5797,6429.8888,6665.9467,6416.8002,18629607900,184444202760.5000
2022-03-09,6443.2024,6305.6093,6462.4778,6066.7635,19780274000,188335592554.8000
2022-03-10,6424.9121,6414.9402,6475.1435,6390.7252,15315235500,158971825326.8000
2022-03-11,6343.1858,6474.1269,6479.7207,6270.0233,15211450300,158771247766.0000
2022-03-14,6419.2391,6323.5779,6490.6124,6323.5779,13795400500,153706453659.8000
2022-03-15,6272.4432,5964.9813,6278.0688,5964.9813,19471374500,184102450787.5000
2022-03-16,6068.8999,6156.2714,6173.7875,5824.3301,17882684700,178613442534.0000
2022-03-17,6233.6437,6267.5244,6369.8884,6225.9795,17043854100,184845065443.2000
2022-03-18,6249.4760,6332.2166,6338.2235,6231.7261,15262021400,153302421271.9000
2022-03-21,6340.5589,6358.9430,6389.2103,6284.8526,15965372300,161774094329.0000
2022-03-22,6343.4004,6358.1093,6404.8270,6313.2741,15110787400,145705387844.5000
2022-03-23,6368.3126,6398.1009,6420.1586,6353.3361,14317935800,141684925864.7000
2022-03-24,6370.9710,6344.1150,6384.4046,6315.1424,13774908600,139175992839.2000
2022-03-25,6346.7106,6268.2376,6373.4658,6268.2376,13497225600,135181835619.8000
2022-03-28,6230.1211,6283.2814,6322.1284,6176.2482,14485788700,136991737399.1000
2022-03-29,6289.4756,6253.0692,6316.3129,6233.2822,14136212400,140401394967.6000
2022-03-30,6272.0017,6377.8744,6377.8744,6261.8037,16401457500,155600799511.1000
2022-03-31,6361.1036,6324.9609,6383.0744,6313.9663,17690394800,167072822890.9000
2022-04-01,6289.3900,6364.5206,6373.2603,6274.0006,17512859600,154551712332.6000
2022-04-06,6363.0020,6356.9271,6363.0020,6279.0719,19685358400,169525010204.0000
2022-04-07,6321.8086,6221.5908,6364.6276,6221.5908,19076219200,163735810257.4000
2022-04-08,6227.1952,6224.1167,6237.9145,6117.0139,18395489200,159245297292.2000
2022-04-11,6202.0226,6029.8935,6202.0226,6001.5658,17838481200,162201440592.2000
2022-04-12,6019.6735,6126.9065,6135.5702,5964.3887,17318018800,151432386370.2000
2022-04-13,6094.6845,6044.3263,6129.6592,6039.9234,16704306000,147270109711.9000
2022-04-14,6074.1342,6126.4902,6156.4962,6060.6813,15903310600,147089465759.8000
2022-04-15,6094.1219,6070.7489,6122.2895,6048.1602,18462700000,162170121562.1000
2022-04-18,6019.5305,6074.0069,6094.6714,5975.4455,14918638000,131553629165.0000
2022-04-19,6067.4795,6092.3963,6106.9313,6052.0964,14199753400,129227432636.5000
2022-04-20,6082.8122,5956.9208,6093.7827,5942.0045,15105560300,134720863250.9000
2022-04-21,5933.7886,5759.8013,5971.1943,5742.4182,15785450500,135625763585.4000
2022-04-22,5728.1930,5740.9844,5794.3351,5667.3384,13999759800,120243690113.6000
2022-04-25,5656.3939,5369.7171,5656.3939,5369.7171,18675348000,150663973302.5000
2022-04-26,5374.2548,5234.0059,5434.7038,5225.2065,17129943300,139143826428.0000
2022-04-27,5179.0311,5437.0374,5440.0693,5158.4760,17969338400,148165593331.4000
2022-04-28,5398.9043,5418.7641,5472.8233,5339.6085,15503977300,133023979699.0000
2022-04-29,5458.9146,5627.9021,5630.9326,5443.6651,18128951200,157723206297.8000
2022-05-05,5612.4964,5686.7023,5728.6163,5606.9405,16864320800,153614014864.4000
2022-05-06,5560.9758,5563.7693,5629.6470,5542.1811,15299334100,128084917441.6000
2022-05-09,5552.4756,5608.5162,5626.5906,5537.9754,13155392900,114555068564.0000
2022-05-10,5532.6001,5690.0868,5698.5144,5519.4721,16532961300,141136837683.5000
2022-05-11,5697.4294,5737.8173,5856.1924,5696.7023,18516362700,172855135622.5000
2022-05-12,5707.5559,5743.1007,5779.3195,5687.1750,13921616900,125952896230.6000
2022-05-13,5765.3172,5796.8014,5796.8014,5731.8598,13655977500,116785287132.3000
2022-05-16,5840.2430,5791.0809,5855.7226,5767.5448,15138727500,132450886599.5000
2022-05-17,5789.9157,5816.3379,5816.3379,5724.4448,13082939100,119260447955.2000
2022-05-18,5815.6052,5797.4896,5846.8440,5785.4545,12724384500,114319973944.7000
2022-05-19,5708.8006,5838.4074,5838.4074,5700.1061,13662374000,122730054522.0000
2022-05-20,5854.0140,5929.4882,5929.5421,5849.7614,16572732900,151890808353.4000
2022-05-23,5941.1422,5965.7277,5968.8510,5908.6589,15387601700,143376161124.0000
2022-05-24,5962.1488,5745.6751,5967.2326,5745.6751,17754083400,161859191392.5000
2022-05-25,5741.2348,5844.2546,5844.2820,5736.1388,14359063500,126687497293.5000
2022-05-26,5848.0259,5911.5607,5928.7066,5780.9701,16235036200,142667052821.1000
2022-05-27,5921.3316,5899.9150,5952.6150,5854.6100,14340686200,128502607015.8000
2022-05-30,5918.2429,5942.8317,5942.9969,5867.1924,13385264700,124183592946.5000
2022-05-31,5940.3724,6026.2373,6033.4732,5902.2751,15594491800,147825250552.3000
2022-06-01,6008.7519,6023.6440,6042.3715,5970.4930,15536577300,143127245305.2000
2022-06-02,6000.6176,6078.4349,6084.3166,5987.6409,15957167500,150036301464.4000
2022-06-06,6079.8854,6187.4441,6194.4258,6070.7070,18267996300,180119370874.6000
2022-06-07,6186.5768,6186.5672,6199.7233,6136.0388,17731171800,169115475173.6000
2022-06-08,6184.9604,6217.8276,6227.3285,6110.0604,18642886400,176670594408.9000
2022-06-09,6207.7272,6130.6862,6209.1099,6088.4637,17212977500,160399014376.8000
2022-06-10,6083.5009,6240.1032,6250.3633,6078.7845,19254134000,178686545011.3000
2022-06-13,6188.7655,6233.6194,6250.6808,6172.9148,18813239700,197652384588.0000
2022-06-14,6161.6197,6275.5652,6278.9724,6061.1905,19740316500,196166211157.9000
2022-06-15,6275.3708,6261.0613,6398.3587,6261.0394,23814076500,231704740913.9000
2022-06-16,6262.2871,6264.8220,6330.3502,6242.3287,19461508300,200890496403.0000
2022-06-17,6220.5832,6316.3092,6328.3614,6181.8541,16785912900,188555335283.8000
2022-06-20,6323.4058,6330.3942,6359.0000,6277.2155,17520714600,202463104716.5000
2022-06-21,6324.8405,6277.0014,6337.0828,6215.2920,16446163000,178813382248.4000
2022-06-22,6281.8672,6179.5700,6285.6521,6176.8507,15409431800,164240856131.8000
2022-06-23,6186.9871,6300.4746,6300.4746,6142.9367,16826604400,179525605665.7000
2022-06-24,6306.8290,6368.2827,6378.4980,6304.0817,15771270400,181995576916.7000
2022-06-27,6398.3596,6407.7447,6449.3379,6390.2849,16891819100,201652930730.9000
2022-06-28,6412.4400,6501.3520,6506.6650,6392.1091,17058271100,196479374873.5000
2022-06-29,6479.1702,6374.2974,6501.3927,6370.0158,19072830800,215976296586.3000
2022-06-30,6385.2145,6454.0778,6493.0905,6385.2145,16384677500,193598970720.0000
2022-07-01,6450.7504,6438.5375,6481.1493,6423.8571,14420464300,172657742424.2000
2022-07-04,6445.0746,6523.1311,6524.2950,6405.3788,15781996900,193784450973.9000
2022-07-05,6535.4543,6511.5297,6548.3018,6435.7372,18662546900,206724929047.1000
2022-07-06,6489.0207,6418.5453,6496.9720,6359.4656,17710450200,188283101873.7000
2022-07-07,6414.4083,6452.9863,6482.4181,6380.1669,15735112300,176906222167.7000
2022-07-08,6478.2911,6404.4393,6490.1491,6404.1612,15098669800,171162738886.7000
2022-07-11,6387.4493,6319.1402,6387.4493,6274.7378,15199366600,169420490499.2000
2022-07-12,6317.8781,6241.4793,6346.5140,6238.5626,14451309200,162745221371.3000
2022-07-13,6238.6803,6268.4943,6287.6398,6207.7219,14271072300,148941203951.1000
2022-07-14,6267.4723,6302.4319,6339.4222,6254.6817,14035405000,156034965327.2000
2022-07-15,6279.6767,6196.7999,6323.5345,6196.7999,15838682800,169165272836.9000
2022-07-18,6216.0998,6312.3557,6315.6563,6200.5203,15914462400,163899480504.9000
2022-07-19,6318.8373,6335.7093,6347.2428,6283.4024,14638478000,163012682490.6000
2022-07-20,6353.0031,6410.7088,6416.8716,6351.8184,14293257300,157782312749.0000
2022-07-21,6400.0661,6347.5984,6408.4580,6347.5984,14821018400,163172754178.8000
2022-07-22,6353.9247,6289.5325,6371.3183,6236.3430,13062066900,143788393867.5000
2022-07-25,6297.0995,6231.2355,6319.1797,6213.4739,12945802900,139714096679.5000
2022-07-26,6239.2088,6307.9560,6319.2494,6213.8365,11727654100,129165891647.9000
2022-07-27,6301.6083,6332.2327,6344.2070,6286.3516,12043512700,133249678638.0000
2022-07-28,6361.2729,6348.1655,6393.7268,6339.5502,13847342900,152662265343.0000
2022-07-29,6356.5204,6294.1144,6365.2595,6285.7193,13792579200,152961332812.8000
2022-08-01,6293.3831,6347.2211,6350.0383,6253.0553,12867901200,151348904696.9000
2022-08-02,6288.6064,6169.9961,6288.6064,6095.0566,18290253900,192873382570.5000
2022-08-03,6171.6172,6124.3146,6261.9097,6111.2198,14721340900,175544841793.6000
2022-08-04,6160.4864,6158.7346,6177.6166,6080.1010,11364638100,137805652801.6000
2022-08-05,6175.4805,6270.5113,6274.2729,6163.5051,12428444800,150450721916.0000
2022-08-08,6266.5673,6323.0746,6324.3401,6249.6163,11613293400,149909676464.1000
2022-08-09,6314.1043,6341.4806,6344.8400,6290.8724,11696665300,148682025631.8000
2022-08-10,6331.4129,6322.0558,6362.2914,6298.8613,11889992800,153411737859.6000
