,000002,000858,002594,600036,600048,600104,600519,600900,601088,601398,000300,000905,cpi_yoy,m2_yoy
161,23.05498614,202.77282416,30.268007,29.20586096,13.26623158,16.72460934,1579.4895294,16.44043212,10.9327425,3.6288352,4842.1223,6710.4599,0.4,10.9
162,23.30908224,201.70849,30.5269846,29.0341536,13.31533546,16.62788447,1573.37135,16.5414486,10.804122,3.5995704,4843.887,6717.5579,0.4,10.9
163,23.55470847,204.83282576,29.97341998,28.86244624,13.4217272,16.89167957,1571.61829,16.85291608,10.898895,3.5922542,4817.0952,6662.2515,0.4,10.9
164,23.77492509,197.60565348,29.13498,28.7219584,13.47901506,16.93564542,1551.4581,16.84449804,10.9462815,3.584938,4770.219,6618.5762,0.4,10.9
165,24.07984041,194.74740126,30.66942228,28.71415352,13.59359078,17.0587498,1510.699455,16.90342432,10.8785865,3.584938,4669.3677,6478.8124,0.4,10.9
166,23.9697321,190.49006462,29.458702,29.33854392,13.59359078,17.62151268,1500.093442,16.83608,11.1629055,3.621519,4694.3894,6525.098,0.4,10.9
167,23.69869626,186.258478,27.83685478,29.3463488,13.4217272,16.8828864,1479.58264,16.82766196,11.007207,3.6142028,4584.5887,6349.2234,0.4,10.9
168,24.10525002,191.5801488,28.19294898,29.4243976,13.72453446,16.83012738,1495.184874,16.89500628,11.020746,3.5922542,4581.9775,6235.5687,0.4,10.9
169,23.715636,195.59715192,29.5234464,29.06537312,13.56903884,16.69822983,1519.02649,17.13912944,10.8244305,3.6068866,4627.2826,6311.967,0.4,10.9
170,23.4615399,197.48548672,29.944285,29.1512268,13.5444869,17.08512931,1547.95198,17.5937036,10.871817,3.6068866,4651.0507,6351.2422,0.4,10.9
